REF_DATE,GEO,DGUID,Estimates,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1996-01,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,334,,,,0
1996-01,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,53,,,t,0
1996-01,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,2551,,,,0
1996-01,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,2149,,,,0
1996-01,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,404,,,t,0
1996-01,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,2008,,,,0
1996-01,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1570,,,,0
1996-01,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,287,,,t,0
1996-01,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,20718,,,,0
1996-01,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,14119,,,,0
1996-01,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,1915,,,t,0
1996-01,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,34407,,,,0
1996-01,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,20695,,,,0
1996-01,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,7216,,,t,0
1996-01,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,3791,,,,0
1996-01,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2438,,,,0
1996-01,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,621,,,t,0
1996-01,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,3303,,,,0
1996-01,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,2177,,,,0
1996-01,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,472,,,t,0
1996-01,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,9299,,,,0
1996-01,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,4142,,,,0
1996-01,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,1936,,,t,0
1996-01,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,11550,,,,0
1996-01,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,7210,,,,0
1996-01,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,2906,,,t,0
1996-01,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,107,,,,0
1996-01,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,19,,,,0
1996-01,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,16,,,t,0
1996-01,Northwest Territories,2016A000261,Births,Number,223,units,0,v67,14.1,223,,,,0
1996-01,Northwest Territories,2016A000261,Deaths,Number,223,units,0,v82,14.2,34,,,,0
1996-01,Northwest Territories,2016A000261,Marriages,Number,223,units,0,v97,14.3,20,,,t,0
1996-01,Nunavut,2016A000262,Births,Number,223,units,0,v68,15.1,172,,,,0
1996-01,Nunavut,2016A000262,Deaths,Number,223,units,0,v83,15.2,22,,,,0
1996-01,Nunavut,2016A000262,Marriages,Number,223,units,0,v98,15.3,8,,,t,0
1996-04,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,96237,,,,0
1996-04,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,51359,,,,0
1996-04,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,43641,,,t,0
1996-04,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,1495,,,,0
1996-04,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,957,,,,0
1996-04,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,666,,,t,0
1996-04,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,458,,,,0
1996-04,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,302,,,,0
1996-04,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,193,,,t,0
1996-04,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,2852,,,,0
1996-04,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1861,,,,0
1996-04,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1335,,,t,0
1996-04,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,2086,,,,0
1996-04,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1408,,,,0
1996-04,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1180,,,t,0
1996-04,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,22832,,,,0
1996-04,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,12636,,,,0
1996-04,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,6786,,,t,0
1996-04,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,36520,,,,0
1996-04,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,19028,,,,0
1996-04,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,18700,,,t,0
1996-04,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,4099,,,,0
1996-04,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2298,,,,0
1996-04,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,1741,,,t,0
1996-04,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,3527,,,,0
1996-04,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,2094,,,,0
1996-04,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,1598,,,t,0
1996-04,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,9921,,,,0
1996-04,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,3894,,,,0
1996-04,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,4931,,,t,0
1996-04,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,11927,,,,0
1996-04,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,6783,,,,0
1996-04,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,6402,,,t,0
1996-04,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,121,,,,0
1996-04,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,34,,,,0
1996-04,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,53,,,t,0
1996-04,Northwest Territories,2016A000261,Births,Number,223,units,0,v67,14.1,206,,,,0
1996-04,Northwest Territories,2016A000261,Deaths,Number,223,units,0,v82,14.2,36,,,,0
1996-04,Northwest Territories,2016A000261,Marriages,Number,223,units,0,v97,14.3,36,,,t,0
1996-04,Nunavut,2016A000262,Births,Number,223,units,0,v68,15.1,193,,,,0
1996-04,Nunavut,2016A000262,Deaths,Number,223,units,0,v83,15.2,28,,,,0
1996-04,Nunavut,2016A000262,Marriages,Number,223,units,0,v98,15.3,20,,,t,0
1996-07,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,94640,,,,0
1996-07,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,49897,,,,0
1996-07,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,68382,,,t,0
1996-07,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,1451,,,,0
1996-07,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,953,,,,0
1996-07,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,1716,,,t,0
1996-07,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,426,,,,0
1996-07,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,318,,,,0
1996-07,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,513,,,t,0
1996-07,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,2760,,,,0
1996-07,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1823,,,,0
1996-07,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,2615,,,t,0
1996-07,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,2075,,,,0
1996-07,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1388,,,,0
1996-07,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,2130,,,t,0
1996-07,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,22132,,,,0
1996-07,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,12313,,,,0
1996-07,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,11665,,,t,0
1996-07,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,36453,,,,0
1996-07,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,18383,,,,0
1996-07,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,26991,,,t,0
1996-07,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,3904,,,,0
1996-07,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2285,,,,0
1996-07,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,2954,,,t,0
1996-07,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,3353,,,,0
1996-07,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,2067,,,,0
1996-07,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,2561,,,t,0
1996-07,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,9773,,,,0
1996-07,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,3948,,,,0
1996-07,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,7405,,,t,0
1996-07,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,11783,,,,0
1996-07,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,6305,,,,0
1996-07,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,9650,,,t,0
1996-07,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,117,,,,0
1996-07,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,33,,,,0
1996-07,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,95,,,t,0
1996-07,Northwest Territories,2016A000261,Births,Number,223,units,0,v67,14.1,194,,,,0
1996-07,Northwest Territories,2016A000261,Deaths,Number,223,units,0,v82,14.2,41,,,,0
1996-07,Northwest Territories,2016A000261,Marriages,Number,223,units,0,v97,14.3,68,,,t,0
1996-07,Nunavut,2016A000262,Births,Number,223,units,0,v68,15.1,219,,,,0
1996-07,Nunavut,2016A000262,Deaths,Number,223,units,0,v83,15.2,40,,,,0
1996-07,Nunavut,2016A000262,Marriages,Number,223,units,0,v98,15.3,19,,,t,0
1996-10,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,85310,,,,0
1996-10,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,55662,,,,0
1996-10,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,28578,,,t,0
1996-10,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,1340,,,,0
1996-10,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,965,,,,0
1996-10,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,576,,,t,0
1996-10,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,387,,,,0
1996-10,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,314,,,,0
1996-10,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,165,,,t,0
1996-10,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,2410,,,,0
1996-10,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1918,,,,0
1996-10,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1038,,,t,0
1996-10,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,2007,,,,0
1996-10,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1530,,,,0
1996-10,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,769,,,t,0
1996-10,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,19544,,,,0
1996-10,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,13273,,,,0
1996-10,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,3602,,,t,0
1996-10,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,32632,,,,0
1996-10,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,21005,,,,0
1996-10,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,13301,,,t,0
1996-10,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,3684,,,,0
1996-10,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2477,,,,0
1996-10,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,1132,,,t,0
1996-10,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,3117,,,,0
1996-10,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,2427,,,,0
1996-10,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,1040,,,t,0
1996-10,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,8858,,,,0
1996-10,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,4408,,,,0
1996-10,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,3011,,,t,0
1996-10,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,10878,,,,0
1996-10,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,7240,,,,0
1996-10,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,3876,,,t,0
1996-10,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,98,,,,0
1996-10,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,34,,,,0
1996-10,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,33,,,t,0
1996-10,Northwest Territories,2016A000261,Births,Number,223,units,0,v67,14.1,192,,,,0
1996-10,Northwest Territories,2016A000261,Deaths,Number,223,units,0,v82,14.2,41,,,,0
1996-10,Northwest Territories,2016A000261,Marriages,Number,223,units,0,v97,14.3,16,,,t,0
1996-10,Nunavut,2016A000262,Births,Number,223,units,0,v68,15.1,163,,,,0
1996-10,Nunavut,2016A000262,Deaths,Number,223,units,0,v83,15.2,30,,,,0
1996-10,Nunavut,2016A000262,Marriages,Number,223,units,0,v98,15.3,19,,,t,0
1997-01,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,84968,,,,0
1997-01,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,59109,,,,0
1997-01,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,15681,,,t,0
1997-01,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,1294,,,,0
1997-01,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,1141,,,,0
1997-01,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,211,,,t,0
1997-01,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,387,,,,0
1997-01,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,315,,,,0
1997-01,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,47,,,t,0
1997-01,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,2405,,,,0
1997-01,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,2253,,,,0
1997-01,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,383,,,t,0
1997-01,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,1949,,,,0
1997-01,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1678,,,,0
1997-01,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,285,,,t,0
1997-01,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,19651,,,,0
1997-01,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,15426,,,,0
1997-01,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,1969,,,t,0
1997-01,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,32054,,,,0
1997-01,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,21583,,,,0
1997-01,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,6848,,,t,0
1997-01,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,3580,,,,0
1997-01,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2626,,,,0
1997-01,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,599,,,t,0
1997-01,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,3204,,,,0
1997-01,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,2264,,,,0
1997-01,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,517,,,t,0
1997-01,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,9042,,,,0
1997-01,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,4296,,,,0
1997-01,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,1921,,,t,0
1997-01,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,10898,,,,0
1997-01,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,7415,,,,0
1997-01,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,2851,,,t,0
1997-01,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,129,,,,0
1997-01,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,38,,,,0
1997-01,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,16,,,t,0
1997-01,Northwest Territories,2016A000261,Births,Number,223,units,0,v67,14.1,200,,,,0
1997-01,Northwest Territories,2016A000261,Deaths,Number,223,units,0,v82,14.2,33,,,,0
1997-01,Northwest Territories,2016A000261,Marriages,Number,223,units,0,v97,14.3,18,,,t,0
1997-01,Nunavut,2016A000262,Births,Number,223,units,0,v68,15.1,175,,,,0
1997-01,Nunavut,2016A000262,Deaths,Number,223,units,0,v83,15.2,41,,,,0
1997-01,Nunavut,2016A000262,Marriages,Number,223,units,0,v98,15.3,16,,,t,0
1997-04,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,92395,,,,0
1997-04,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,52553,,,,0
1997-04,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,41365,,,t,0
1997-04,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,1457,,,,0
1997-04,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,1122,,,,0
1997-04,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,624,,,t,0
1997-04,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,416,,,,0
1997-04,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,245,,,,0
1997-04,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,183,,,t,0
1997-04,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,2583,,,,0
1997-04,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1985,,,,0
1997-04,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1267,,,t,0
1997-04,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,2041,,,,0
1997-04,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1485,,,,0
1997-04,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1079,,,t,0
1997-04,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,21587,,,,0
1997-04,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,13193,,,,0
1997-04,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,6475,,,t,0
1997-04,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,35196,,,,0
1997-04,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,19453,,,,0
1997-04,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,18119,,,t,0
1997-04,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,3841,,,,0
1997-04,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2238,,,,0
1997-04,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,1588,,,t,0
1997-04,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,3440,,,,0
1997-04,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,2128,,,,0
1997-04,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,1507,,,t,0
1997-04,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,9577,,,,0
1997-04,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,3983,,,,0
1997-04,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,4667,,,t,0
1997-04,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,11755,,,,0
1997-04,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,6639,,,,0
1997-04,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,5757,,,t,0
1997-04,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,125,,,,0
1997-04,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,22,,,,0
1997-04,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,38,,,t,0
1997-04,Northwest Territories,2016A000261,Births,Number,223,units,0,v67,14.1,188,,,,0
1997-04,Northwest Territories,2016A000261,Deaths,Number,223,units,0,v82,14.2,30,,,,0
1997-04,Northwest Territories,2016A000261,Marriages,Number,223,units,0,v97,14.3,38,,,t,0
1997-04,Nunavut,2016A000262,Births,Number,223,units,0,v68,15.1,189,,,,0
1997-04,Nunavut,2016A000262,Deaths,Number,223,units,0,v83,15.2,30,,,,0
1997-04,Nunavut,2016A000262,Marriages,Number,223,units,0,v98,15.3,23,,,t,0
1997-07,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,89500,,,,0
1997-07,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,49686,,,,0
1997-07,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,68779,,,t,0
1997-07,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,1389,,,,0
1997-07,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,1016,,,,0
1997-07,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,1841,,,t,0
1997-07,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,426,,,,0
1997-07,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,222,,,,0
1997-07,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,495,,,t,0
1997-07,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,2639,,,,0
1997-07,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1839,,,,0
1997-07,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,2542,,,t,0
1997-07,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,2016,,,,0
1997-07,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1350,,,,0
1997-07,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,2027,,,t,0
1997-07,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,20698,,,,0
1997-07,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,12283,,,,0
1997-07,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,11971,,,t,0
1997-07,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,34022,,,,0
1997-07,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,18265,,,,0
1997-07,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,26786,,,t,0
1997-07,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,3714,,,,0
1997-07,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2277,,,,0
1997-07,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,3031,,,t,0
1997-07,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,3181,,,,0
1997-07,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,2034,,,,0
1997-07,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,2665,,,t,0
1997-07,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,9523,,,,0
1997-07,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,3893,,,,0
1997-07,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,7705,,,t,0
1997-07,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,11421,,,,0
1997-07,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,6413,,,,0
1997-07,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,9543,,,t,0
1997-07,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,104,,,,0
1997-07,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,33,,,,0
1997-07,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,86,,,t,0
1997-07,Northwest Territories,2016A000261,Births,Number,223,units,0,v67,14.1,175,,,,0
1997-07,Northwest Territories,2016A000261,Deaths,Number,223,units,0,v82,14.2,36,,,,0
1997-07,Northwest Territories,2016A000261,Marriages,Number,223,units,0,v97,14.3,70,,,t,0
1997-07,Nunavut,2016A000262,Births,Number,223,units,0,v68,15.1,192,,,,0
1997-07,Nunavut,2016A000262,Deaths,Number,223,units,0,v83,15.2,25,,,,0
1997-07,Nunavut,2016A000262,Marriages,Number,223,units,0,v98,15.3,17,,,t,0
1997-10,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,81735,,,,0
1997-10,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,54321,,,,0
1997-10,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,27481,,,t,0
1997-10,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,1276,,,,0
1997-10,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,1039,,,,0
1997-10,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,551,,,t,0
1997-10,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,362,,,,0
1997-10,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,248,,,,0
1997-10,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,151,,,t,0
1997-10,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,2325,,,,0
1997-10,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1967,,,,0
1997-10,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,985,,,t,0
1997-10,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,1916,,,,0
1997-10,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1431,,,,0
