ref_date,region,birth_or_death,num_people,growth_from_births
"1983-10-01 00:00:00","Nova Scotia",Births,3051,1316
"1983-10-01 00:00:00",Ontario,Births,30931,14554
"1983-10-01 00:00:00",Ontario,Deaths,16377,14554
"1983-10-01 00:00:00","Prince Edward Island",Deaths,244,215
"1983-10-01 00:00:00","Prince Edward Island",Births,459,215
"1983-10-01 00:00:00",Quebec,Deaths,11097,10422
"1983-10-01 00:00:00",Quebec,Births,21519,10422
"1983-10-01 00:00:00",Saskatchewan,Births,4321,2453
"1983-10-01 00:00:00",Saskatchewan,Deaths,1868,2453
"1983-10-01 00:00:00",Yukon,Births,128,94
"1983-10-01 00:00:00",Yukon,Deaths,34,94
"1984-01-01 00:00:00",Alberta,Deaths,3222,7689
"1984-01-01 00:00:00",Alberta,Births,10911,7689
"1984-01-01 00:00:00","British Columbia",Births,10655,5278
"1984-01-01 00:00:00","British Columbia",Deaths,5377,5278
"1984-01-01 00:00:00",Canada,Births,91429,46574
"1984-01-01 00:00:00",Canada,Deaths,44855,46574
"1984-01-01 00:00:00",Manitoba,Deaths,2104,2003
"1984-01-01 00:00:00",Manitoba,Births,4107,2003
"1984-01-01 00:00:00","New Brunswick",Births,2496,1166
"1984-01-01 00:00:00","New Brunswick",Deaths,1330,1166
"1984-01-01 00:00:00","Newfoundland and Labrador",Deaths,887,1270
"1984-01-01 00:00:00","Newfoundland and Labrador",Births,2157,1270
"1984-01-01 00:00:00","Northwest Territories including Nunavut",Births,330,282
"1984-01-01 00:00:00","Northwest Territories including Nunavut",Deaths,48,282
"1984-01-01 00:00:00","Nova Scotia",Deaths,1919,1082
"1984-01-01 00:00:00","Nova Scotia",Births,3001,1082
"1984-01-01 00:00:00",Ontario,Births,31227,14859
"1984-01-01 00:00:00",Ontario,Deaths,16368,14859
"1984-01-01 00:00:00","Prince Edward Island",Deaths,317,153
"1984-01-01 00:00:00","Prince Edward Island",Births,470,153
"1984-01-01 00:00:00",Quebec,Deaths,11366,10057
"1984-01-01 00:00:00",Quebec,Births,21423,10057
"1984-01-01 00:00:00",Saskatchewan,Births,4532,2640
"1984-01-01 00:00:00",Saskatchewan,Deaths,1892,2640
"1984-01-01 00:00:00",Yukon,Births,120,95
"1984-01-01 00:00:00",Yukon,Deaths,25,95
"1984-04-01 00:00:00",Alberta,Deaths,3155,8160
"1984-04-01 00:00:00",Alberta,Births,11315,8160
"1984-04-01 00:00:00","British Columbia",Deaths,5019,6408
"1984-04-01 00:00:00","British Columbia",Births,11427,6408
"1984-04-01 00:00:00",Canada,Births,97033,53368
"1984-04-01 00:00:00",Canada,Deaths,43665,53368
"1984-04-01 00:00:00",Manitoba,Deaths,2058,2122
"1984-04-01 00:00:00",Manitoba,Births,4180,2122
"1984-04-01 00:00:00","New Brunswick",Births,2705,1386
"1984-04-01 00:00:00","New Brunswick",Deaths,1319,1386
"1984-04-01 00:00:00","Newfoundland and Labrador",Deaths,945,1342
"1984-04-01 00:00:00","Newfoundland and Labrador",Births,2287,1342
"1984-04-01 00:00:00","Northwest Territories including Nunavut",Births,386,321
"1984-04-01 00:00:00","Northwest Territories including Nunavut",Deaths,65,321
"1984-04-01 00:00:00","Nova Scotia",Deaths,1746,1384
"1984-04-01 00:00:00","Nova Scotia",Births,3130,1384
"1984-04-01 00:00:00",Ontario,Births,33561,17509
"1984-04-01 00:00:00",Ontario,Deaths,16052,17509
"1984-04-01 00:00:00","Prince Edward Island",Deaths,278,197
"1984-04-01 00:00:00","Prince Edward Island",Births,475,197
"1984-04-01 00:00:00",Quebec,Deaths,11047,11840
"1984-04-01 00:00:00",Quebec,Births,22887,11840
"1984-04-01 00:00:00",Saskatchewan,Births,4537,2579
"1984-04-01 00:00:00",Saskatchewan,Deaths,1958,2579
"1984-04-01 00:00:00",Yukon,Births,143,120
"1984-04-01 00:00:00",Yukon,Deaths,23,120
"1984-07-01 00:00:00",Alberta,Deaths,3110,8283
"1984-07-01 00:00:00",Alberta,Births,11393,8283
"1984-07-01 00:00:00","British Columbia",Deaths,4969,6330
"1984-07-01 00:00:00","British Columbia",Births,11299,6330
"1984-07-01 00:00:00",Canada,Births,98012,55539
"1984-07-01 00:00:00",Canada,Deaths,42473,55539
"1984-07-01 00:00:00",Manitoba,Births,4389,2341
"1984-07-01 00:00:00",Manitoba,Deaths,2048,2341
"1984-07-01 00:00:00","New Brunswick",Births,2641,1344
"1984-07-01 00:00:00","New Brunswick",Deaths,1297,1344
"1984-07-01 00:00:00","Newfoundland and Labrador",Deaths,874,1370
"1984-07-01 00:00:00","Newfoundland and Labrador",Births,2244,1370
"1984-07-01 00:00:00","Northwest Territories including Nunavut",Births,336,272
"1984-07-01 00:00:00","Northwest Territories including Nunavut",Deaths,64,272
"1984-07-01 00:00:00","Nova Scotia",Births,3212,1645
"1984-07-01 00:00:00","Nova Scotia",Deaths,1567,1645
"1984-07-01 00:00:00",Ontario,Births,34504,18973
"1984-07-01 00:00:00",Ontario,Deaths,15531,18973
"1984-07-01 00:00:00","Prince Edward Island",Deaths,238,273
"1984-07-01 00:00:00","Prince Edward Island",Births,511,273
"1984-07-01 00:00:00",Quebec,Births,22657,11855
"1984-07-01 00:00:00",Quebec,Deaths,10802,11855
"1984-07-01 00:00:00",Saskatchewan,Births,4694,2750
"1984-07-01 00:00:00",Saskatchewan,Deaths,1944,2750
"1984-07-01 00:00:00",Yukon,Births,132,103
"1984-07-01 00:00:00",Yukon,Deaths,29,103
"1984-10-01 00:00:00",Alberta,Deaths,3243,7243
"1984-10-01 00:00:00",Alberta,Births,10486,7243
"1984-10-01 00:00:00","British Columbia",Births,10530,5209
"1984-10-01 00:00:00","British Columbia",Deaths,5321,5209
"1984-10-01 00:00:00",Canada,Births,90557,45823
"1984-10-01 00:00:00",Canada,Deaths,44734,45823
"1984-10-01 00:00:00",Manitoba,Deaths,2080,1895
"1984-10-01 00:00:00",Manitoba,Births,3975,1895
"1984-10-01 00:00:00","New Brunswick",Births,2518,1192
"1984-10-01 00:00:00","New Brunswick",Deaths,1326,1192
"1984-10-01 00:00:00","Newfoundland and Labrador",Deaths,814,1058
"1984-10-01 00:00:00","Newfoundland and Labrador",Births,1872,1058
"1984-10-01 00:00:00","Northwest Territories including Nunavut",Births,392,332
"1984-10-01 00:00:00","Northwest Territories including Nunavut",Deaths,60,332
"1984-10-01 00:00:00","Nova Scotia",Deaths,1681,1354
"1984-10-01 00:00:00","Nova Scotia",Births,3035,1354
"1984-10-01 00:00:00",Ontario,Births,32004,15252
"1984-10-01 00:00:00",Ontario,Deaths,16752,15252
"1984-10-01 00:00:00","Prince Edward Island",Deaths,276,222
"1984-10-01 00:00:00","Prince Edward Island",Births,498,222
"1984-10-01 00:00:00",Quebec,Deaths,11234,9638
"1984-10-01 00:00:00",Quebec,Births,20872,9638
"1984-10-01 00:00:00",Saskatchewan,Births,4251,2335
"1984-10-01 00:00:00",Saskatchewan,Deaths,1916,2335
"1984-10-01 00:00:00",Yukon,Births,124,93
"1984-10-01 00:00:00",Yukon,Deaths,31,93
"1985-01-01 00:00:00",Alberta,Deaths,3320,7311
"1985-01-01 00:00:00",Alberta,Births,10631,7311
"1985-01-01 00:00:00","British Columbia",Deaths,5415,5076
"1985-01-01 00:00:00","British Columbia",Births,10491,5076
"1985-01-01 00:00:00",Canada,Births,90060,42587
"1985-01-01 00:00:00",Canada,Deaths,47473,42587
"1985-01-01 00:00:00",Manitoba,Deaths,2178,2002
"1985-01-01 00:00:00",Manitoba,Births,4180,2002
"1985-01-01 00:00:00","New Brunswick",Births,2456,1107
"1985-01-01 00:00:00","New Brunswick",Deaths,1349,1107
"1985-01-01 00:00:00","Newfoundland and Labrador",Births,2015,1141
"1985-01-01 00:00:00","Newfoundland and Labrador",Deaths,874,1141
"1985-01-01 00:00:00","Northwest Territories including Nunavut",Deaths,61,288
"1985-01-01 00:00:00","Northwest Territories including Nunavut",Births,349,288
"1985-01-01 00:00:00","Nova Scotia",Births,2944,1052
"1985-01-01 00:00:00","Nova Scotia",Deaths,1892,1052
"1985-01-01 00:00:00",Ontario,Births,31269,13326
"1985-01-01 00:00:00",Ontario,Deaths,17943,13326
"1985-01-01 00:00:00","Prince Edward Island",Deaths,297,184
"1985-01-01 00:00:00","Prince Edward Island",Births,481,184
"1985-01-01 00:00:00",Quebec,Deaths,12204,8461
"1985-01-01 00:00:00",Quebec,Births,20665,8461
"1985-01-01 00:00:00",Saskatchewan,Births,4439,2528
"1985-01-01 00:00:00",Saskatchewan,Deaths,1911,2528
"1985-01-01 00:00:00",Yukon,Births,140,111
"1985-01-01 00:00:00",Yukon,Deaths,29,111
"1985-04-01 00:00:00",Alberta,Deaths,3269,8089
"1985-04-01 00:00:00",Alberta,Births,11358,8089
"1985-04-01 00:00:00","British Columbia",Deaths,5099,6130
"1985-04-01 00:00:00","British Columbia",Births,11229,6130
"1985-04-01 00:00:00",Canada,Births,97636,53231
"1985-04-01 00:00:00",Canada,Deaths,44405,53231
"1985-04-01 00:00:00",Manitoba,Deaths,2165,2192
"1985-04-01 00:00:00",Manitoba,Births,4357,2192
"1985-04-01 00:00:00","New Brunswick",Births,2547,1231
"1985-04-01 00:00:00","New Brunswick",Deaths,1316,1231
"1985-04-01 00:00:00","Newfoundland and Labrador",Births,2192,1276
"1985-04-01 00:00:00","Newfoundland and Labrador",Deaths,916,1276
"1985-04-01 00:00:00","Northwest Territories including Nunavut",Births,388,343
"1985-04-01 00:00:00","Northwest Territories including Nunavut",Deaths,45,343
"1985-04-01 00:00:00","Nova Scotia",Deaths,1848,1540
"1985-04-01 00:00:00","Nova Scotia",Births,3388,1540
"1985-04-01 00:00:00",Ontario,Births,34107,17897
"1985-04-01 00:00:00",Ontario,Deaths,16210,17897
"1985-04-01 00:00:00","Prince Edward Island",Deaths,279,208
"1985-04-01 00:00:00","Prince Edward Island",Births,487,208
"1985-04-01 00:00:00",Quebec,Deaths,11122,11603
"1985-04-01 00:00:00",Quebec,Births,22725,11603
"1985-04-01 00:00:00",Saskatchewan,Births,4753,2652
"1985-04-01 00:00:00",Saskatchewan,Deaths,2101,2652
"1985-04-01 00:00:00",Yukon,Births,105,70
"1985-04-01 00:00:00",Yukon,Deaths,35,70
"1985-07-01 00:00:00",Alberta,Births,11406,8253
"1985-07-01 00:00:00",Alberta,Deaths,3153,8253
"1985-07-01 00:00:00","British Columbia",Births,11134,6078
"1985-07-01 00:00:00","British Columbia",Deaths,5056,6078
"1985-07-01 00:00:00",Canada,Deaths,42895,54444
"1985-07-01 00:00:00",Canada,Births,97339,54444
"1985-07-01 00:00:00",Manitoba,Births,4439,2262
"1985-07-01 00:00:00",Manitoba,Deaths,2177,2262
"1985-07-01 00:00:00","New Brunswick",Births,2566,1312
"1985-07-01 00:00:00","New Brunswick",Deaths,1254,1312
"1985-07-01 00:00:00","Newfoundland and Labrador",Births,2196,1299
"1985-07-01 00:00:00","Newfoundland and Labrador",Deaths,897,1299
"1985-07-01 00:00:00","Northwest Territories including Nunavut",Births,371,318
"1985-07-01 00:00:00","Northwest Territories including Nunavut",Deaths,53,318
"1985-07-01 00:00:00","Nova Scotia",Births,3247,1580
"1985-07-01 00:00:00","Nova Scotia",Deaths,1667,1580
"1985-07-01 00:00:00",Ontario,Births,34378,18903
"1985-07-01 00:00:00",Ontario,Deaths,15475,18903
"1985-07-01 00:00:00","Prince Edward Island",Births,543,297
"1985-07-01 00:00:00","Prince Edward Island",Deaths,246,297
"1985-07-01 00:00:00",Quebec,Births,22268,11266
"1985-07-01 00:00:00",Quebec,Deaths,11002,11266
"1985-07-01 00:00:00",Saskatchewan,Births,4681,2794
"1985-07-01 00:00:00",Saskatchewan,Deaths,1887,2794
"1985-07-01 00:00:00",Yukon,Births,110,82
"1985-07-01 00:00:00",Yukon,Deaths,28,82
"1985-10-01 00:00:00",Alberta,Deaths,3489,6929
"1985-10-01 00:00:00",Alberta,Births,10418,6929
"1985-10-01 00:00:00","British Columbia",Deaths,5732,4541
"1985-10-01 00:00:00","British Columbia",Births,10273,4541
"1985-10-01 00:00:00",Canada,Births,90692,44142
"1985-10-01 00:00:00",Canada,Deaths,46550,44142
"1985-10-01 00:00:00",Manitoba,Births,4121,1885
"1985-10-01 00:00:00",Manitoba,Deaths,2236,1885
"1985-10-01 00:00:00","New Brunswick",Births,2552,1241
"1985-10-01 00:00:00","New Brunswick",Deaths,1311,1241
"1985-10-01 00:00:00","Newfoundland and Labrador",Deaths,870,1227
"1985-10-01 00:00:00","Newfoundland and Labrador",Births,2097,1227
"1985-10-01 00:00:00","Northwest Territories including Nunavut",Births,329,274
"1985-10-01 00:00:00","Northwest Territories including Nunavut",Deaths,55,274
"1985-10-01 00:00:00","Nova Scotia",Births,2871,963
"1985-10-01 00:00:00","Nova Scotia",Deaths,1908,963
"1985-10-01 00:00:00",Ontario,Births,32454,15335
"1985-10-01 00:00:00",Ontario,Deaths,17119,15335
"1985-10-01 00:00:00","Prince Edward Island",Deaths,288,209
"1985-10-01 00:00:00","Prince Edward Island",Births,497,209
"1985-10-01 00:00:00",Quebec,Births,20682,9303
"1985-10-01 00:00:00",Quebec,Deaths,11379,9303
"1985-10-01 00:00:00",Saskatchewan,Births,4289,2157
"1985-10-01 00:00:00",Saskatchewan,Deaths,2132,2157
"1985-10-01 00:00:00",Yukon,Births,109,78
"1985-10-01 00:00:00",Yukon,Deaths,31,78
"1986-01-01 00:00:00",Alberta,Births,10631,7160
"1986-01-01 00:00:00",Alberta,Deaths,3471,7160
"1986-01-01 00:00:00","British Columbia",Births,10058,4573
"1986-01-01 00:00:00","British Columbia",Deaths,5485,4573
"1986-01-01 00:00:00",Canada,Deaths,49461,40041
"1986-01-01 00:00:00",Canada,Births,89502,40041
"1986-01-01 00:00:00",Manitoba,Births,4154,1830
"1986-01-01 00:00:00",Manitoba,Deaths,2324,1830
"1986-01-01 00:00:00","New Brunswick",Births,2412,910
"1986-01-01 00:00:00","New Brunswick",Deaths,1502,910
"1986-01-01 00:00:00","Newfoundland and Labrador",Births,1923,1054
"1986-01-01 00:00:00","Newfoundland and Labrador",Deaths,869,1054
"1986-01-01 00:00:00","Northwest Territories including Nunavut",Deaths,62,303
"1986-01-01 00:00:00","Northwest Territories including Nunavut",Births,365,303
"1986-01-01 00:00:00","Nova Scotia",Births,2978,1084
"1986-01-01 00:00:00","Nova Scotia",Deaths,1894,1084
"1986-01-01 00:00:00",Ontario,Births,31637,13288
"1986-01-01 00:00:00",Ontario,Deaths,18349,13288
"1986-01-01 00:00:00","Prince Edward Island",Births,497,204
"1986-01-01 00:00:00","Prince Edward Island",Deaths,293,204
"1986-01-01 00:00:00",Quebec,Births,20368,7338
"1986-01-01 00:00:00",Quebec,Deaths,13030,7338
"1986-01-01 00:00:00",Saskatchewan,Births,4361,2200
"1986-01-01 00:00:00",Saskatchewan,Deaths,2161,2200
"1986-01-01 00:00:00",Yukon,Deaths,21,97
"1986-01-01 00:00:00",Yukon,Births,118,97
"1986-04-01 00:00:00",Alberta,Deaths,3381,8335
"1986-04-01 00:00:00",Alberta,Births,11716,8335
"1986-04-01 00:00:00","British Columbia",Deaths,5171,5765
"1986-04-01 00:00:00","British Columbia",Births,10936,5765
"1986-04-01 00:00:00",Canada,Births,97848,53401
"1986-04-01 00:00:00",Canada,Deaths,44447,53401
"1986-04-01 00:00:00",Manitoba,Deaths,2170,2207
"1986-04-01 00:00:00",Manitoba,Births,4377,2207
"1986-04-01 00:00:00","New Brunswick",Births,2574,1247
"1986-04-01 00:00:00","New Brunswick",Deaths,1327,1247
"1986-04-01 00:00:00","Newfoundland and Labrador",Births,2130,1191
"1986-04-01 00:00:00","Newfoundland and Labrador",Deaths,939,1191
"1986-04-01 00:00:00","Northwest Territories including Nunavut",Deaths,68,326
"1986-04-01 00:00:00","Northwest Territories including Nunavut",Births,394,326
"1986-04-01 00:00:00","Nova Scotia",Deaths,1801,1419
"1986-04-01 00:00:00","Nova Scotia",Births,3220,1419
"1986-04-01 00:00:00",Ontario,Births,35012,18806
"1986-04-01 00:00:00",Ontario,Deaths,16206,18806
"1986-04-01 00:00:00","Prince Edward Island",Deaths,264,254
"1986-04-01 00:00:00","Prince Edward Island",Births,518,254
"1986-04-01 00:00:00",Quebec,Deaths,11143,11123
"1986-04-01 00:00:00",Quebec,Births,22266,11123
"1986-04-01 00:00:00",Saskatchewan,Births,4580,2632
"1986-04-01 00:00:00",Saskatchewan,Deaths,1948,2632
"1986-04-01 00:00:00",Yukon,Births,125,96
"1986-04-01 00:00:00",Yukon,Deaths,29,96
"1986-07-01 00:00:00",Alberta,Deaths,3255,7885
"1986-07-01 00:00:00",Alberta,Births,11140,7885
"1986-07-01 00:00:00","British Columbia",Deaths,5120,5651
"1986-07-01 00:00:00","British Columbia",Births,10771,5651
"1986-07-01 00:00:00",Canada,Births,96335,52656
"1986-07-01 00:00:00",Canada,Deaths,43679,52656
"1986-07-01 00:00:00",Manitoba,Births,4441,2272
"1986-07-01 00:00:00",Manitoba,Deaths,2169,2272
"1986-07-01 00:00:00","New Brunswick",Births,2471,1183
"1986-07-01 00:00:00","New Brunswick",Deaths,1288,1183
"1986-07-01 00:00:00","Newfoundland and Labrador",Births,2041,1227
"1986-07-01 00:00:00","Newfoundland and Labrador",Deaths,814,1227
"1986-07-01 00:00:00","Northwest Territories including Nunavut",Deaths,55,315
"1986-07-01 00:00:00","Northwest Territories including Nunavut",Births,370,315
"1986-07-01 00:00:00","Nova Scotia",Births,3266,1533
"1986-07-01 00:00:00","Nova Scotia",Deaths,1733,1533
"1986-07-01 00:00:00",Ontario,Births,34946,19009
"1986-07-01 00:00:00",Ontario,Deaths,15937,19009
"1986-07-01 00:00:00","Prince Edward Island",Deaths,297,190
"1986-07-01 00:00:00","Prince Edward Island",Births,487,190
"1986-07-01 00:00:00",Quebec,Deaths,11070,10835
"1986-07-01 00:00:00",Quebec,Births,21905,10835
"1986-07-01 00:00:00",Saskatchewan,Births,4369,2462
"1986-07-01 00:00:00",Saskatchewan,Deaths,1907,2462
"1986-07-01 00:00:00",Yukon,Births,128,94
"1986-07-01 00:00:00",Yukon,Deaths,34,94
"1986-10-01 00:00:00",Alberta,Deaths,3453,6804
"1986-10-01 00:00:00",Alberta,Births,10257,6804
"1986-10-01 00:00:00","British Columbia",Deaths,5437,4765
"1986-10-01 00:00:00","British Columbia",Births,10202,4765
"1986-10-01 00:00:00",Canada,Births,89228,42591
"1986-10-01 00:00:00",Canada,Deaths,46637,42591
"1986-10-01 00:00:00",Manitoba,Births,4037,1789
"1986-10-01 00:00:00",Manitoba,Deaths,2248,1789
"1986-10-01 00:00:00","New Brunswick",Births,2331,990
"1986-10-01 00:00:00","New Brunswick",Deaths,1341,990
"1986-10-01 00:00:00","Newfoundland and Labrador",Deaths,918,1088
"1986-10-01 00:00:00","Newfoundland and Labrador",Births,2006,1088
"1986-10-01 00:00:00","Northwest Territories including Nunavut",Births,378,328
"1986-10-01 00:00:00","Northwest Territories including Nunavut",Deaths,50,328
"1986-10-01 00:00:00","Nova Scotia",Births,2894,1067
"1986-10-01 00:00:00","Nova Scotia",Deaths,1827,1067
"1986-10-01 00:00:00",Ontario,Births,32287,14914
"1986-10-01 00:00:00",Ontario,Deaths,17373,14914
"1986-10-01 00:00:00","Prince Edward Island",Deaths,267,159
"1986-10-01 00:00:00","Prince Edward Island",Births,426,159
"1986-10-01 00:00:00",Quebec,Births,20095,8446
"1986-10-01 00:00:00",Quebec,Deaths,11649,8446
"1986-10-01 00:00:00",Saskatchewan,Births,4203,2158
"1986-10-01 00:00:00",Saskatchewan,Deaths,2045,2158
"1986-10-01 00:00:00",Yukon,Births,112,83
"1986-10-01 00:00:00",Yukon,Deaths,29,83
"1987-01-01 00:00:00",Alberta,Deaths,3283,7094
"1987-01-01 00:00:00",Alberta,Births,10377,7094
"1987-01-01 00:00:00","British Columbia",Deaths,5392,4601
"1987-01-01 00:00:00","British Columbia",Births,9993,4601
"1987-01-01 00:00:00",Canada,Births,89268,42281
"1987-01-01 00:00:00",Canada,Deaths,46987,42281
"1987-01-01 00:00:00",Manitoba,Deaths,2154,2004
"1987-01-01 00:00:00",Manitoba,Births,4158,2004
"1987-01-01 00:00:00","New Brunswick",Births,2284,934
"1987-01-01 00:00:00","New Brunswick",Deaths,1350,934
"1987-01-01 00:00:00","Newfoundland and Labrador",Deaths,961,927
"1987-01-01 00:00:00","Newfoundland and Labrador",Births,1888,927
"1987-01-01 00:00:00","Northwest Territories including Nunavut",Births,357,311
"1987-01-01 00:00:00","Northwest Territories including Nunavut",Deaths,46,311
"1987-01-01 00:00:00","Nova Scotia",Deaths,1916,984
"1987-01-01 00:00:00","Nova Scotia",Births,2900,984
"1987-01-01 00:00:00",Ontario,Births,32069,14632
"1987-01-01 00:00:00",Ontario,Deaths,17437,14632
"1987-01-01 00:00:00","Prince Edward Island",Deaths,292,181
"1987-01-01 00:00:00","Prince Edward Island",Births,473,181
"1987-01-01 00:00:00",Quebec,Births,20380,8215
"1987-01-01 00:00:00",Quebec,Deaths,12165,8215
"1987-01-01 00:00:00",Saskatchewan,Births,4268,2306
"1987-01-01 00:00:00",Saskatchewan,Deaths,1962,2306
"1987-01-01 00:00:00",Yukon,Births,121,92
"1987-01-01 00:00:00",Yukon,Deaths,29,92
"1987-04-01 00:00:00",Alberta,Deaths,3347,7845
"1987-04-01 00:00:00",Alberta,Births,11192,7845
"1987-04-01 00:00:00","British Columbia",Deaths,5338,5892
"1987-04-01 00:00:00","British Columbia",Births,11230,5892
"1987-04-01 00:00:00",Canada,Births,98191,52895
"1987-04-01 00:00:00",Canada,Deaths,45296,52895
"1987-04-01 00:00:00",Manitoba,Deaths,2183,2359
"1987-04-01 00:00:00",Manitoba,Births,4542,2359
"1987-04-01 00:00:00","New Brunswick",Births,2537,1174
"1987-04-01 00:00:00","New Brunswick",Deaths,1363,1174
"1987-04-01 00:00:00","Newfoundland and Labrador",Deaths,885,1079
"1987-04-01 00:00:00","Newfoundland and Labrador",Births,1964,1079
"1987-04-01 00:00:00","Northwest Territories including Nunavut",Births,405,352
"1987-04-01 00:00:00","Northwest Territories including Nunavut",Deaths,53,352
"1987-04-01 00:00:00","Nova Scotia",Deaths,1742,1519
"1987-04-01 00:00:00","Nova Scotia",Births,3261,1519
"1987-04-01 00:00:00",Ontario,Births,35607,18964
"1987-04-01 00:00:00",Ontario,Deaths,16643,18964
"1987-04-01 00:00:00","Prince Edward Island",Deaths,273,257
"1987-04-01 00:00:00","Prince Edward Island",Births,530,257
"1987-04-01 00:00:00",Quebec,Deaths,11505,10655
"1987-04-01 00:00:00",Quebec,Births,22160,10655
"1987-04-01 00:00:00",Saskatchewan,Births,4621,2673
"1987-04-01 00:00:00",Saskatchewan,Deaths,1948,2673
"1987-04-01 00:00:00",Yukon,Births,142,126
"1987-04-01 00:00:00",Yukon,Deaths,16,126
"1987-07-01 00:00:00",Alberta,Births,10624,7342
"1987-07-01 00:00:00",Alberta,Deaths,3282,7342
"1987-07-01 00:00:00","British Columbia",Deaths,5364,5278
"1987-07-01 00:00:00","British Columbia",Births,10642,5278
"1987-07-01 00:00:00",Canada,Deaths,45426,48787
"1987-07-01 00:00:00",Canada,Births,94213,48787
"1987-07-01 00:00:00",Manitoba,Births,4245,2119
"1987-07-01 00:00:00",Manitoba,Deaths,2126,2119
"1987-07-01 00:00:00","New Brunswick",Births,2473,1202
"1987-07-01 00:00:00","New Brunswick",Deaths,1271,1202
"1987-07-01 00:00:00","Newfoundland and Labrador",Deaths,885,1123
"1987-07-01 00:00:00","Newfoundland and Labrador",Births,2008,1123
"1987-07-01 00:00:00","Northwest Territories including Nunavut",Deaths,48,330
"1987-07-01 00:00:00","Northwest Territories including Nunavut",Births,378,330
"1987-07-01 00:00:00","Nova Scotia",Births,3135,1494
"1987-07-01 00:00:00","Nova Scotia",Deaths,1641,1494
"1987-07-01 00:00:00",Ontario,Births,34487,17801
"1987-07-01 00:00:00",Ontario,Deaths,16686,17801
"1987-07-01 00:00:00","Prince Edward Island",Deaths,268,230
"1987-07-01 00:00:00","Prince Edward Island",Births,498,230
"1987-07-01 00:00:00",Quebec,Births,21423,9553
"1987-07-01 00:00:00",Quebec,Deaths,11870,9553
"1987-07-01 00:00:00",Saskatchewan,Births,4196,2240
"1987-07-01 00:00:00",Saskatchewan,Deaths,1956,2240
"1987-07-01 00:00:00",Yukon,Deaths,29,75
"1987-07-01 00:00:00",Yukon,Births,104,75
"1987-10-01 00:00:00",Alberta,Deaths,3404,6513
"1987-10-01 00:00:00",Alberta,Births,9917,6513
"1987-10-01 00:00:00","British Columbia",Deaths,5720,4229
"1987-10-01 00:00:00","British Columbia",Births,9949,4229
"1987-10-01 00:00:00",Canada,Births,88070,40826
"1987-10-01 00:00:00",Canada,Deaths,47244,40826
"1987-10-01 00:00:00",Manitoba,Births,4008,1761
"1987-10-01 00:00:00",Manitoba,Deaths,2247,1761
"1987-10-01 00:00:00","New Brunswick",Births,2294,870
"1987-10-01 00:00:00","New Brunswick",Deaths,1424,870
"1987-10-01 00:00:00","Newfoundland and Labrador",Births,1909,1011
"1987-10-01 00:00:00","Newfoundland and Labrador",Deaths,898,1011
"1987-10-01 00:00:00","Northwest Territories including Nunavut",Deaths,50,333
"1987-10-01 00:00:00","Northwest Territories including Nunavut",Births,383,333
"1987-10-01 00:00:00","Nova Scotia",Births,2814,1001
"1987-10-01 00:00:00","Nova Scotia",Deaths,1813,1001
"1987-10-01 00:00:00",Ontario,Deaths,17353,15101
"1987-10-01 00:00:00",Ontario,Births,32454,15101
"1987-10-01 00:00:00","Prince Edward Island",Deaths,283,171
"1987-10-01 00:00:00","Prince Edward Island",Births,454,171
"1987-10-01 00:00:00",Quebec,Deaths,12076,7752
"1987-10-01 00:00:00",Quebec,Births,19828,7752
"1987-10-01 00:00:00",Saskatchewan,Deaths,1942,2007
"1987-10-01 00:00:00",Saskatchewan,Births,3949,2007
"1987-10-01 00:00:00",Yukon,Births,111,77
"1987-10-01 00:00:00",Yukon,Deaths,34,77
"1988-01-01 00:00:00",Alberta,Deaths,3674,6468
"1988-01-01 00:00:00",Alberta,Births,10142,6468
"1988-01-01 00:00:00","British Columbia",Deaths,6038,4265
"1988-01-01 00:00:00","British Columbia",Births,10303,4265
"1988-01-01 00:00:00",Canada,Births,90096,39263
"1988-01-01 00:00:00",Canada,Deaths,50833,39263
"1988-01-01 00:00:00",Manitoba,Deaths,2434,1673
"1988-01-01 00:00:00",Manitoba,Births,4107,1673
"1988-01-01 00:00:00","New Brunswick",Births,2306,919
"1988-01-01 00:00:00","New Brunswick",Deaths,1387,919
"1988-01-01 00:00:00","Newfoundland and Labrador",Deaths,955,814
"1988-01-01 00:00:00","Newfoundland and Labrador",Births,1769,814
"1988-01-01 00:00:00","Northwest Territories including Nunavut",Births,416,365
"1988-01-01 00:00:00","Northwest Territories including Nunavut",Deaths,51,365
"1988-01-01 00:00:00","Nova Scotia",Deaths,1893,1037
"1988-01-01 00:00:00","Nova Scotia",Births,2930,1037
"1988-01-01 00:00:00",Ontario,Births,32797,13760
"1988-01-01 00:00:00",Ontario,Deaths,19037,13760
"1988-01-01 00:00:00","Prince Edward Island",Deaths,294,159
"1988-01-01 00:00:00","Prince Edward Island",Births,453,159
"1988-01-01 00:00:00",Quebec,Births,20696,7817
"1988-01-01 00:00:00",Quebec,Deaths,12879,7817
"1988-01-01 00:00:00",Saskatchewan,Births,4052,1895
"1988-01-01 00:00:00",Saskatchewan,Deaths,2157,1895
"1988-01-01 00:00:00",Yukon,Births,125,91
"1988-01-01 00:00:00",Yukon,Deaths,34,91
"1988-04-01 00:00:00",Alberta,Births,10754,7375
"1988-04-01 00:00:00",Alberta,Deaths,3379,7375
