ref_date,region,num_deaths
"1968-07-01 00:00:00",Yukon,21
"1968-07-01 00:00:00","Northwest Territories including Nunavut",60
"1968-10-01 00:00:00",Canada,38230
"1968-10-01 00:00:00","Newfoundland and Labrador",790
"1968-10-01 00:00:00","Prince Edward Island",241
"1968-10-01 00:00:00","Nova Scotia",1666
"1968-10-01 00:00:00","New Brunswick",1190
"1968-10-01 00:00:00",Quebec,9609
"1968-10-01 00:00:00",Ontario,13932
"1968-10-01 00:00:00",Manitoba,1889
"1968-10-01 00:00:00",Saskatchewan,1859
"1968-10-01 00:00:00",Alberta,2630
"1968-10-01 00:00:00","British Columbia",4342
"1968-10-01 00:00:00",Yukon,25
"1968-10-01 00:00:00","Northwest Territories including Nunavut",57
"1969-01-01 00:00:00",Canada,40175
"1969-01-01 00:00:00","Newfoundland and Labrador",743
"1969-01-01 00:00:00","Prince Edward Island",256
"1969-01-01 00:00:00","Nova Scotia",1745
"1969-01-01 00:00:00","New Brunswick",1208
"1969-01-01 00:00:00",Quebec,10167
"1969-01-01 00:00:00",Ontario,14499
"1969-01-01 00:00:00",Manitoba,2153
"1969-01-01 00:00:00",Saskatchewan,1961
"1969-01-01 00:00:00",Alberta,2551
"1969-01-01 00:00:00","British Columbia",4814
"1969-01-01 00:00:00",Yukon,18
"1969-01-01 00:00:00","Northwest Territories including Nunavut",60
"1969-04-01 00:00:00",Canada,38164
"1969-04-01 00:00:00","Newfoundland and Labrador",765
"1969-04-01 00:00:00","Prince Edward Island",256
"1969-04-01 00:00:00","Nova Scotia",1653
"1969-04-01 00:00:00","New Brunswick",1234
"1969-04-01 00:00:00",Quebec,10018
"1969-04-01 00:00:00",Ontario,13638
"1969-04-01 00:00:00",Manitoba,1920
"1969-04-01 00:00:00",Saskatchewan,1870
"1969-04-01 00:00:00",Alberta,2500
"1969-04-01 00:00:00","British Columbia",4251
"1969-04-01 00:00:00",Yukon,22
"1969-04-01 00:00:00","Northwest Territories including Nunavut",37
"1969-07-01 00:00:00",Canada,37290
"1969-07-01 00:00:00","Newfoundland and Labrador",743
"1969-07-01 00:00:00","Prince Edward Island",249
"1969-07-01 00:00:00","Nova Scotia",1559
"1969-07-01 00:00:00","New Brunswick",1223
"1969-07-01 00:00:00",Quebec,9720
"1969-07-01 00:00:00",Ontario,13418
"1969-07-01 00:00:00",Manitoba,1928
"1969-07-01 00:00:00",Saskatchewan,1861
"1969-07-01 00:00:00",Alberta,2402
"1969-07-01 00:00:00","British Columbia",4093
"1969-07-01 00:00:00",Yukon,38
"1969-07-01 00:00:00","Northwest Territories including Nunavut",56
"1969-10-01 00:00:00",Canada,38848
"1969-10-01 00:00:00","Newfoundland and Labrador",754
"1969-10-01 00:00:00","Prince Edward Island",246
"1969-10-01 00:00:00","Nova Scotia",1706
"1969-10-01 00:00:00","New Brunswick",1184
"1969-10-01 00:00:00",Quebec,10198
"1969-10-01 00:00:00",Ontario,14152
"1969-10-01 00:00:00",Manitoba,2039
"1969-10-01 00:00:00",Saskatchewan,1800
"1969-10-01 00:00:00",Alberta,2468
"1969-10-01 00:00:00","British Columbia",4219
"1969-10-01 00:00:00",Yukon,17
"1969-10-01 00:00:00","Northwest Territories including Nunavut",65
"1970-01-01 00:00:00",Canada,41197
"1970-01-01 00:00:00","Newfoundland and Labrador",869
"1970-01-01 00:00:00","Prince Edward Island",247
"1970-01-01 00:00:00","Nova Scotia",1694
"1970-01-01 00:00:00","New Brunswick",1302
"1970-01-01 00:00:00",Quebec,10552
"1970-01-01 00:00:00",Ontario,15333
"1970-01-01 00:00:00",Manitoba,2097
"1970-01-01 00:00:00",Saskatchewan,1989
"1970-01-01 00:00:00",Alberta,2546
"1970-01-01 00:00:00","British Columbia",4469
"1970-01-01 00:00:00",Yukon,34
"1970-01-01 00:00:00","Northwest Territories including Nunavut",65
"1970-04-01 00:00:00",Canada,37790
"1970-04-01 00:00:00","Newfoundland and Labrador",786
"1970-04-01 00:00:00","Prince Edward Island",262
"1970-04-01 00:00:00","Nova Scotia",1615
"1970-04-01 00:00:00","New Brunswick",1153
"1970-04-01 00:00:00",Quebec,9933
"1970-04-01 00:00:00",Ontario,13512
"1970-04-01 00:00:00",Manitoba,1922
"1970-04-01 00:00:00",Saskatchewan,1828
"1970-04-01 00:00:00",Alberta,2566
"1970-04-01 00:00:00","British Columbia",4121
"1970-04-01 00:00:00",Yukon,27
"1970-04-01 00:00:00","Northwest Territories including Nunavut",65
"1970-07-01 00:00:00",Canada,37729
"1970-07-01 00:00:00","Newfoundland and Labrador",799
"1970-07-01 00:00:00","Prince Edward Island",260
"1970-07-01 00:00:00","Nova Scotia",1647
"1970-07-01 00:00:00","New Brunswick",1198
"1970-07-01 00:00:00",Quebec,10017
"1970-07-01 00:00:00",Ontario,13424
"1970-07-01 00:00:00",Manitoba,1879
"1970-07-01 00:00:00",Saskatchewan,1796
"1970-07-01 00:00:00",Alberta,2502
"1970-07-01 00:00:00","British Columbia",4114
"1970-07-01 00:00:00",Yukon,23
"1970-07-01 00:00:00","Northwest Territories including Nunavut",70
"1970-10-01 00:00:00",Canada,39245
"1970-10-01 00:00:00","Newfoundland and Labrador",840
"1970-10-01 00:00:00","Prince Edward Island",246
"1970-10-01 00:00:00","Nova Scotia",1767
"1970-10-01 00:00:00","New Brunswick",1292
"1970-10-01 00:00:00",Quebec,9890
"1970-10-01 00:00:00",Ontario,14500
"1970-10-01 00:00:00",Manitoba,1958
"1970-10-01 00:00:00",Saskatchewan,1859
"1970-10-01 00:00:00",Alberta,2498
"1970-10-01 00:00:00","British Columbia",4316
"1970-10-01 00:00:00",Yukon,25
"1970-10-01 00:00:00","Northwest Territories including Nunavut",54
"1971-01-01 00:00:00",Canada,40731
"1971-01-01 00:00:00","Newfoundland and Labrador",867
"1971-01-01 00:00:00","Prince Edward Island",277
"1971-01-01 00:00:00","Nova Scotia",1731
"1971-01-01 00:00:00","New Brunswick",1258
"1971-01-01 00:00:00",Quebec,10543
"1971-01-01 00:00:00",Ontario,14957
"1971-01-01 00:00:00",Manitoba,2103
"1971-01-01 00:00:00",Saskatchewan,1837
"1971-01-01 00:00:00",Alberta,2698
"1971-01-01 00:00:00","British Columbia",4368
"1971-01-01 00:00:00",Yukon,34
"1971-01-01 00:00:00","Northwest Territories including Nunavut",58
"1971-04-01 00:00:00",Canada,38527
"1971-04-01 00:00:00","Newfoundland and Labrador",738
"1971-04-01 00:00:00","Prince Edward Island",245
"1971-04-01 00:00:00","Nova Scotia",1635
"1971-04-01 00:00:00","New Brunswick",1217
"1971-04-01 00:00:00",Quebec,10123
"1971-04-01 00:00:00",Ontario,13641
"1971-04-01 00:00:00",Manitoba,1949
"1971-04-01 00:00:00",Saskatchewan,1823
"1971-04-01 00:00:00",Alberta,2506
"1971-04-01 00:00:00","British Columbia",4588
"1971-04-01 00:00:00",Yukon,22
"1971-04-01 00:00:00","Northwest Territories including Nunavut",40
"1971-07-01 00:00:00",Canada,37697
"1971-07-01 00:00:00","Newfoundland and Labrador",766
"1971-07-01 00:00:00","Prince Edward Island",244
"1971-07-01 00:00:00","Nova Scotia",1566
"1971-07-01 00:00:00","New Brunswick",1154
"1971-07-01 00:00:00",Quebec,9802
"1971-07-01 00:00:00",Ontario,13505
"1971-07-01 00:00:00",Manitoba,1924
"1971-07-01 00:00:00",Saskatchewan,1841
"1971-07-01 00:00:00",Alberta,2555
"1971-07-01 00:00:00","British Columbia",4235
"1971-07-01 00:00:00",Yukon,33
"1971-07-01 00:00:00","Northwest Territories including Nunavut",72
"1971-10-01 00:00:00",Canada,40317
"1971-10-01 00:00:00","Newfoundland and Labrador",828
"1971-10-01 00:00:00","Prince Edward Island",241
"1971-10-01 00:00:00","Nova Scotia",1750
"1971-10-01 00:00:00","New Brunswick",1314
"1971-10-01 00:00:00",Quebec,10270
"1971-10-01 00:00:00",Ontario,14520
"1971-10-01 00:00:00",Manitoba,2049
"1971-10-01 00:00:00",Saskatchewan,1912
"1971-10-01 00:00:00",Alberta,2766
"1971-10-01 00:00:00","British Columbia",4592
"1971-10-01 00:00:00",Yukon,15
"1971-10-01 00:00:00","Northwest Territories including Nunavut",60
"1972-01-01 00:00:00",Canada,42608
"1972-01-01 00:00:00","Newfoundland and Labrador",904
"1972-01-01 00:00:00","Prince Edward Island",296
"1972-01-01 00:00:00","Nova Scotia",1844
"1972-01-01 00:00:00","New Brunswick",1355
"1972-01-01 00:00:00",Quebec,11220
"1972-01-01 00:00:00",Ontario,15344
"1972-01-01 00:00:00",Manitoba,2091
"1972-01-01 00:00:00",Saskatchewan,2030
"1972-01-01 00:00:00",Alberta,2827
"1972-01-01 00:00:00","British Columbia",4613
"1972-01-01 00:00:00",Yukon,27
"1972-01-01 00:00:00","Northwest Territories including Nunavut",57
"1972-04-01 00:00:00",Canada,38911
"1972-04-01 00:00:00","Newfoundland and Labrador",771
"1972-04-01 00:00:00","Prince Edward Island",229
"1972-04-01 00:00:00","Nova Scotia",1638
"1972-04-01 00:00:00","New Brunswick",1177
"1972-04-01 00:00:00",Quebec,10060
"1972-04-01 00:00:00",Ontario,14202
"1972-04-01 00:00:00",Manitoba,1958
"1972-04-01 00:00:00",Saskatchewan,1780
"1972-04-01 00:00:00",Alberta,2638
"1972-04-01 00:00:00","British Columbia",4358
"1972-04-01 00:00:00",Yukon,29
"1972-04-01 00:00:00","Northwest Territories including Nunavut",71
"1972-07-01 00:00:00",Canada,39488
"1972-07-01 00:00:00","Newfoundland and Labrador",814
"1972-07-01 00:00:00","Prince Edward Island",242
"1972-07-01 00:00:00","Nova Scotia",1689
"1972-07-01 00:00:00","New Brunswick",1203
"1972-07-01 00:00:00",Quebec,10403
"1972-07-01 00:00:00",Ontario,14211
"1972-07-01 00:00:00",Manitoba,2075
"1972-07-01 00:00:00",Saskatchewan,1883
"1972-07-01 00:00:00",Alberta,2568
"1972-07-01 00:00:00","British Columbia",4294
"1972-07-01 00:00:00",Yukon,29
"1972-07-01 00:00:00","Northwest Territories including Nunavut",77
"1972-10-01 00:00:00",Canada,41406
"1972-10-01 00:00:00","Newfoundland and Labrador",860
"1972-10-01 00:00:00","Prince Edward Island",285
"1972-10-01 00:00:00","Nova Scotia",1733
"1972-10-01 00:00:00","New Brunswick",1247
"1972-10-01 00:00:00",Quebec,10628
"1972-10-01 00:00:00",Ontario,15148
"1972-10-01 00:00:00",Manitoba,2101
"1972-10-01 00:00:00",Saskatchewan,1897
"1972-10-01 00:00:00",Alberta,2666
"1972-10-01 00:00:00","British Columbia",4756
"1972-10-01 00:00:00",Yukon,18
"1972-10-01 00:00:00","Northwest Territories including Nunavut",67
"1973-01-01 00:00:00",Canada,42222
"1973-01-01 00:00:00","Newfoundland and Labrador",872
"1973-01-01 00:00:00","Prince Edward Island",267
"1973-01-01 00:00:00","Nova Scotia",1757
"1973-01-01 00:00:00","New Brunswick",1362
"1973-01-01 00:00:00",Quebec,11055
"1973-01-01 00:00:00",Ontario,15396
"1973-01-01 00:00:00",Manitoba,2083
"1973-01-01 00:00:00",Saskatchewan,1955
"1973-01-01 00:00:00",Alberta,2808
"1973-01-01 00:00:00","British Columbia",4583
"1973-01-01 00:00:00",Yukon,20
"1973-01-01 00:00:00","Northwest Territories including Nunavut",64
"1973-04-01 00:00:00",Canada,39502
"1973-04-01 00:00:00","Newfoundland and Labrador",854
"1973-04-01 00:00:00","Prince Edward Island",219
"1973-04-01 00:00:00","Nova Scotia",1718
"1973-04-01 00:00:00","New Brunswick",1211
"1973-04-01 00:00:00",Quebec,10315
"1973-04-01 00:00:00",Ontario,14278
"1973-04-01 00:00:00",Manitoba,1977
"1973-04-01 00:00:00",Saskatchewan,1856
"1973-04-01 00:00:00",Alberta,2708
"1973-04-01 00:00:00","British Columbia",4288
"1973-04-01 00:00:00",Yukon,26
"1973-04-01 00:00:00","Northwest Territories including Nunavut",52
"1973-07-01 00:00:00",Canada,41077
"1973-07-01 00:00:00","Newfoundland and Labrador",797
"1973-07-01 00:00:00","Prince Edward Island",275
"1973-07-01 00:00:00","Nova Scotia",1673
"1973-07-01 00:00:00","New Brunswick",1230
"1973-07-01 00:00:00",Quebec,10757
"1973-07-01 00:00:00",Ontario,15186
"1973-07-01 00:00:00",Manitoba,2057
"1973-07-01 00:00:00",Saskatchewan,1893
"1973-07-01 00:00:00",Alberta,2609
"1973-07-01 00:00:00","British Columbia",4489
"1973-07-01 00:00:00",Yukon,37
"1973-07-01 00:00:00","Northwest Territories including Nunavut",74
"1973-10-01 00:00:00",Canada,41238
"1973-10-01 00:00:00","Newfoundland and Labrador",882
"1973-10-01 00:00:00","Prince Edward Island",259
"1973-10-01 00:00:00","Nova Scotia",1780
"1973-10-01 00:00:00","New Brunswick",1281
"1973-10-01 00:00:00",Quebec,10539
"1973-10-01 00:00:00",Ontario,15016
"1973-10-01 00:00:00",Manitoba,2079
"1973-10-01 00:00:00",Saskatchewan,1942
"1973-10-01 00:00:00",Alberta,2638
"1973-10-01 00:00:00","British Columbia",4735
"1973-10-01 00:00:00",Yukon,28
"1973-10-01 00:00:00","Northwest Territories including Nunavut",59
"1974-01-01 00:00:00",Canada,41885
"1974-01-01 00:00:00","Newfoundland and Labrador",815
"1974-01-01 00:00:00","Prince Edward Island",251
"1974-01-01 00:00:00","Nova Scotia",1722
"1974-01-01 00:00:00","New Brunswick",1269
"1974-01-01 00:00:00",Quebec,10837
"1974-01-01 00:00:00",Ontario,15252
"1974-01-01 00:00:00",Manitoba,2231
"1974-01-01 00:00:00",Saskatchewan,1966
"1974-01-01 00:00:00",Alberta,2728
"1974-01-01 00:00:00","British Columbia",4737
"1974-01-01 00:00:00",Yukon,27
"1974-01-01 00:00:00","Northwest Territories including Nunavut",50
"1974-04-01 00:00:00",Canada,42084
"1974-04-01 00:00:00","Newfoundland and Labrador",868
"1974-04-01 00:00:00","Prince Edward Island",288
"1974-04-01 00:00:00","Nova Scotia",1847
"1974-04-01 00:00:00","New Brunswick",1365
"1974-04-01 00:00:00",Quebec,10813
"1974-04-01 00:00:00",Ontario,14922
"1974-04-01 00:00:00",Manitoba,2044
"1974-04-01 00:00:00",Saskatchewan,2005
"1974-04-01 00:00:00",Alberta,2970
"1974-04-01 00:00:00","British Columbia",4869
"1974-04-01 00:00:00",Yukon,38
"1974-04-01 00:00:00","Northwest Territories including Nunavut",55
"1974-07-01 00:00:00",Canada,40445
"1974-07-01 00:00:00","Newfoundland and Labrador",811
"1974-07-01 00:00:00","Prince Edward Island",258
"1974-07-01 00:00:00","Nova Scotia",1667
"1974-07-01 00:00:00","New Brunswick",1228
"1974-07-01 00:00:00",Quebec,10541
"1974-07-01 00:00:00",Ontario,14443
"1974-07-01 00:00:00",Manitoba,2021
"1974-07-01 00:00:00",Saskatchewan,1951
"1974-07-01 00:00:00",Alberta,2691
"1974-07-01 00:00:00","British Columbia",4754
"1974-07-01 00:00:00",Yukon,28
"1974-07-01 00:00:00","Northwest Territories including Nunavut",52
"1974-10-01 00:00:00",Canada,42380
"1974-10-01 00:00:00","Newfoundland and Labrador",792
"1974-10-01 00:00:00","Prince Edward Island",291
"1974-10-01 00:00:00","Nova Scotia",1663
"1974-10-01 00:00:00","New Brunswick",1343
"1974-10-01 00:00:00",Quebec,10576
"1974-10-01 00:00:00",Ontario,15939
"1974-10-01 00:00:00",Manitoba,2134
"1974-10-01 00:00:00",Saskatchewan,1892
"1974-10-01 00:00:00",Alberta,2863
"1974-10-01 00:00:00","British Columbia",4817
"1974-10-01 00:00:00",Yukon,21
"1974-10-01 00:00:00","Northwest Territories including Nunavut",49
"1975-01-01 00:00:00",Canada,45680
"1975-01-01 00:00:00","Newfoundland and Labrador",868
"1975-01-01 00:00:00","Prince Edward Island",317
"1975-01-01 00:00:00","Nova Scotia",1767
"1975-01-01 00:00:00","New Brunswick",1399
"1975-01-01 00:00:00",Quebec,12454
"1975-01-01 00:00:00",Ontario,16419
"1975-01-01 00:00:00",Manitoba,2182
"1975-01-01 00:00:00",Saskatchewan,2000
"1975-01-01 00:00:00",Alberta,3066
"1975-01-01 00:00:00","British Columbia",5125
"1975-01-01 00:00:00",Yukon,27
"1975-01-01 00:00:00","Northwest Territories including Nunavut",56
"1975-04-01 00:00:00",Canada,40246
"1975-04-01 00:00:00","Newfoundland and Labrador",766
"1975-04-01 00:00:00","Prince Edward Island",234
"1975-04-01 00:00:00","Nova Scotia",1679
"1975-04-01 00:00:00","New Brunswick",1196
"1975-04-01 00:00:00",Quebec,10545
"1975-04-01 00:00:00",Ontario,14431
"1975-04-01 00:00:00",Manitoba,2057
"1975-04-01 00:00:00",Saskatchewan,1838
"1975-04-01 00:00:00",Alberta,2692
"1975-04-01 00:00:00","British Columbia",4725
"1975-04-01 00:00:00",Yukon,29
"1975-04-01 00:00:00","Northwest Territories including Nunavut",54
"1975-07-01 00:00:00",Canada,40230
"1975-07-01 00:00:00","Newfoundland and Labrador",795
"1975-07-01 00:00:00","Prince Edward Island",248
"1975-07-01 00:00:00","Nova Scotia",1653
"1975-07-01 00:00:00","New Brunswick",1250
"1975-07-01 00:00:00",Quebec,10345
"1975-07-01 00:00:00",Ontario,14588
"1975-07-01 00:00:00",Manitoba,2150
"1975-07-01 00:00:00",Saskatchewan,1864
"1975-07-01 00:00:00",Alberta,2725
"1975-07-01 00:00:00","British Columbia",4540
"1975-07-01 00:00:00",Yukon,24
"1975-07-01 00:00:00","Northwest Territories including Nunavut",48
"1975-10-01 00:00:00",Canada,41020
"1975-10-01 00:00:00","Newfoundland and Labrador",790
"1975-10-01 00:00:00","Prince Edward Island",258
"1975-10-01 00:00:00","Nova Scotia",1700
"1975-10-01 00:00:00","New Brunswick",1305
"1975-10-01 00:00:00",Quebec,10070
"1975-10-01 00:00:00",Ontario,15166
"1975-10-01 00:00:00",Manitoba,1996
"1975-10-01 00:00:00",Saskatchewan,1970
"1975-10-01 00:00:00",Alberta,2914
"1975-10-01 00:00:00","British Columbia",4761
"1975-10-01 00:00:00",Yukon,32
"1975-10-01 00:00:00","Northwest Territories including Nunavut",58
"1976-01-01 00:00:00",Canada,45033
"1976-01-01 00:00:00","Newfoundland and Labrador",902
"1976-01-01 00:00:00","Prince Edward Island",285
"1976-01-01 00:00:00","Nova Scotia",1788
"1976-01-01 00:00:00","New Brunswick",1361
"1976-01-01 00:00:00",Quebec,11722
"1976-01-01 00:00:00",Ontario,16340
"1976-01-01 00:00:00",Manitoba,2146
"1976-01-01 00:00:00",Saskatchewan,2086
"1976-01-01 00:00:00",Alberta,3027
"1976-01-01 00:00:00","British Columbia",5283
"1976-01-01 00:00:00",Yukon,33
"1976-01-01 00:00:00","Northwest Territories including Nunavut",60
"1976-04-01 00:00:00",Canada,40145
"1976-04-01 00:00:00","Newfoundland and Labrador",773
"1976-04-01 00:00:00","Prince Edward Island",271
"1976-04-01 00:00:00","Nova Scotia",1751
"1976-04-01 00:00:00","New Brunswick",1307
"1976-04-01 00:00:00",Quebec,10332
"1976-04-01 00:00:00",Ontario,14488
"1976-04-01 00:00:00",Manitoba,1959
"1976-04-01 00:00:00",Saskatchewan,1845
"1976-04-01 00:00:00",Alberta,2833
"1976-04-01 00:00:00","British Columbia",4496
"1976-04-01 00:00:00",Yukon,25
"1976-04-01 00:00:00","Northwest Territories including Nunavut",65
"1976-07-01 00:00:00",Canada,39596
"1976-07-01 00:00:00","Newfoundland and Labrador",814
"1976-07-01 00:00:00","Prince Edward Island",271
"1976-07-01 00:00:00","Nova Scotia",1603
"1976-07-01 00:00:00","New Brunswick",1186
"1976-07-01 00:00:00",Quebec,10052
"1976-07-01 00:00:00",Ontario,14513
"1976-07-01 00:00:00",Manitoba,1996
"1976-07-01 00:00:00",Saskatchewan,1846
"1976-07-01 00:00:00",Alberta,2785
"1976-07-01 00:00:00","British Columbia",4460
"1976-07-01 00:00:00",Yukon,29
"1976-07-01 00:00:00","Northwest Territories including Nunavut",41
"1976-10-01 00:00:00",Canada,42235
"1976-10-01 00:00:00","Newfoundland and Labrador",834
"1976-10-01 00:00:00","Prince Edward Island",268
"1976-10-01 00:00:00","Nova Scotia",1813
"1976-10-01 00:00:00","New Brunswick",1348
"1976-10-01 00:00:00",Quebec,10905
"1976-10-01 00:00:00",Ontario,15304
"1976-10-01 00:00:00",Manitoba,2161
"1976-10-01 00:00:00",Saskatchewan,2032
"1976-10-01 00:00:00",Alberta,2939
"1976-10-01 00:00:00","British Columbia",4549
"1976-10-01 00:00:00",Yukon,36
"1976-10-01 00:00:00","Northwest Territories including Nunavut",46
"1977-01-01 00:00:00",Canada,42383
"1977-01-01 00:00:00","Newfoundland and Labrador",787
"1977-01-01 00:00:00","Prince Edward Island",267
"1977-01-01 00:00:00","Nova Scotia",1802
"1977-01-01 00:00:00","New Brunswick",1292
"1977-01-01 00:00:00",Quebec,11306
"1977-01-01 00:00:00",Ontario,15393
"1977-01-01 00:00:00",Manitoba,1942
"1977-01-01 00:00:00",Saskatchewan,1932
"1977-01-01 00:00:00",Alberta,2885
"1977-01-01 00:00:00","British Columbia",4711
"1977-01-01 00:00:00",Yukon,18
"1977-01-01 00:00:00","Northwest Territories including Nunavut",48
"1977-04-01 00:00:00",Canada,41533
"1977-04-01 00:00:00","Newfoundland and Labrador",757
"1977-04-01 00:00:00","Prince Edward Island",271
"1977-04-01 00:00:00","Nova Scotia",1857
"1977-04-01 00:00:00","New Brunswick",1334
"1977-04-01 00:00:00",Quebec,10752
"1977-04-01 00:00:00",Ontario,15016
"1977-04-01 00:00:00",Manitoba,2106
"1977-04-01 00:00:00",Saskatchewan,2020
"1977-04-01 00:00:00",Alberta,2852
"1977-04-01 00:00:00","British Columbia",4487
"1977-04-01 00:00:00",Yukon,27
"1977-04-01 00:00:00","Northwest Territories including Nunavut",54
"1977-07-01 00:00:00",Canada,40064
"1977-07-01 00:00:00","Newfoundland and Labrador",779
"1977-07-01 00:00:00","Prince Edward Island",254
"1977-07-01 00:00:00","Nova Scotia",1615
"1977-07-01 00:00:00","New Brunswick",1256
"1977-07-01 00:00:00",Quebec,10399
"1977-07-01 00:00:00",Ontario,14632
"1977-07-01 00:00:00",Manitoba,1940
"1977-07-01 00:00:00",Saskatchewan,1695
"1977-07-01 00:00:00",Alberta,2869
"1977-07-01 00:00:00","British Columbia",4545
"1977-07-01 00:00:00",Yukon,34
"1977-07-01 00:00:00","Northwest Territories including Nunavut",46
"1977-10-01 00:00:00",Canada,43518
"1977-10-01 00:00:00","Newfoundland and Labrador",815
"1977-10-01 00:00:00","Prince Edward Island",254
"1977-10-01 00:00:00","Nova Scotia",1689
"1977-10-01 00:00:00","New Brunswick",1303
"1977-10-01 00:00:00",Quebec,11002
"1977-10-01 00:00:00",Ontario,16384
"1977-10-01 00:00:00",Manitoba,2190
"1977-10-01 00:00:00",Saskatchewan,1947
"1977-10-01 00:00:00",Alberta,3003
"1977-10-01 00:00:00","British Columbia",4853
"1977-10-01 00:00:00",Yukon,26
"1977-10-01 00:00:00","Northwest Territories including Nunavut",52
"1978-01-01 00:00:00",Canada,44779
"1978-01-01 00:00:00","Newfoundland and Labrador",772
"1978-01-01 00:00:00","Prince Edward Island",274
"1978-01-01 00:00:00","Nova Scotia",1793
"1978-01-01 00:00:00","New Brunswick",1391
"1978-01-01 00:00:00",Quebec,11877
"1978-01-01 00:00:00",Ontario,16328
"1978-01-01 00:00:00",Manitoba,2135
"1978-01-01 00:00:00",Saskatchewan,2120
"1978-01-01 00:00:00",Alberta,3067
"1978-01-01 00:00:00","British Columbia",4957
"1978-01-01 00:00:00",Yukon,18
"1978-01-01 00:00:00","Northwest Territories including Nunavut",47
"1978-04-01 00:00:00",Canada,40669
"1978-04-01 00:00:00","Newfoundland and Labrador",773
"1978-04-01 00:00:00","Prince Edward Island",237
"1978-04-01 00:00:00","Nova Scotia",1668
"1978-04-01 00:00:00","New Brunswick",1239
"1978-04-01 00:00:00",Quebec,10504
"1978-04-01 00:00:00",Ontario,14784
"1978-04-01 00:00:00",Manitoba,1968
"1978-04-01 00:00:00",Saskatchewan,1895
"1978-04-01 00:00:00",Alberta,2968
"1978-04-01 00:00:00","British Columbia",4562
"1978-04-01 00:00:00",Yukon,19
"1978-04-01 00:00:00","Northwest Territories including Nunavut",52
"1978-07-01 00:00:00",Canada,40302
"1978-07-01 00:00:00","Newfoundland and Labrador",795
"1978-07-01 00:00:00","Prince Edward Island",228
"1978-07-01 00:00:00","Nova Scotia",1663
"1978-07-01 00:00:00","New Brunswick",1202
"1978-07-01 00:00:00",Quebec,10447
"1978-07-01 00:00:00",Ontario,14511
"1978-07-01 00:00:00",Manitoba,2055
"1978-07-01 00:00:00",Saskatchewan,1836
"1978-07-01 00:00:00",Alberta,2882
"1978-07-01 00:00:00","British Columbia",4592
"1978-07-01 00:00:00",Yukon,32
"1978-07-01 00:00:00","Northwest Territories including Nunavut",59
"1978-10-01 00:00:00",Canada,42429
"1978-10-01 00:00:00","Newfoundland and Labrador",775
"1978-10-01 00:00:00","Prince Edward Island",255
"1978-10-01 00:00:00","Nova Scotia",1753
"1978-10-01 00:00:00","New Brunswick",1351
"1978-10-01 00:00:00",Quebec,10724
"1978-10-01 00:00:00",Ontario,15493
"1978-10-01 00:00:00",Manitoba,2139
"1978-10-01 00:00:00",Saskatchewan,1898
"1978-10-01 00:00:00",Alberta,3027
"1978-10-01 00:00:00","British Columbia",4947
"1978-10-01 00:00:00",Yukon,20
"1978-10-01 00:00:00","Northwest Territories including Nunavut",47
"1979-01-01 00:00:00",Canada,42251
"1979-01-01 00:00:00","Newfoundland and Labrador",764
"1979-01-01 00:00:00","Prince Edward Island",261
"1979-01-01 00:00:00","Nova Scotia",1767
"1979-01-01 00:00:00","New Brunswick",1327
"1979-01-01 00:00:00",Quebec,10933
"1979-01-01 00:00:00",Ontario,15259
"1979-01-01 00:00:00",Manitoba,2058
"1979-01-01 00:00:00",Saskatchewan,1790
"1979-01-01 00:00:00",Alberta,3084
"1979-01-01 00:00:00","British Columbia",4909
"1979-01-01 00:00:00",Yukon,42
"1979-01-01 00:00:00","Northwest Territories including Nunavut",57
"1979-04-01 00:00:00",Canada,40823
"1979-04-01 00:00:00","Newfoundland and Labrador",810
"1979-04-01 00:00:00","Prince Edward Island",222
"1979-04-01 00:00:00","Nova Scotia",1685
"1979-04-01 00:00:00","New Brunswick",1237
"1979-04-01 00:00:00",Quebec,10415
"1979-04-01 00:00:00",Ontario,14985
"1979-04-01 00:00:00",Manitoba,2009
"1979-04-01 00:00:00",Saskatchewan,1794
"1979-04-01 00:00:00",Alberta,2945
"1979-04-01 00:00:00","British Columbia",4653
"1979-04-01 00:00:00",Yukon,25
"1979-04-01 00:00:00","Northwest Territories including Nunavut",43
"1979-07-01 00:00:00",Canada,41432
"1979-07-01 00:00:00","Newfoundland and Labrador",748
"1979-07-01 00:00:00","Prince Edward Island",254
"1979-07-01 00:00:00","Nova Scotia",1603
"1979-07-01 00:00:00","New Brunswick",1306
"1979-07-01 00:00:00",Quebec,10829
"1979-07-01 00:00:00",Ontario,15058
"1979-07-01 00:00:00",Manitoba,2020
"1979-07-01 00:00:00",Saskatchewan,1866
"1979-07-01 00:00:00",Alberta,3015
"1979-07-01 00:00:00","British Columbia",4640
"1979-07-01 00:00:00",Yukon,36
"1979-07-01 00:00:00","Northwest Territories including Nunavut",57
"1979-10-01 00:00:00",Canada,43677
"1979-10-01 00:00:00","Newfoundland and Labrador",814
"1979-10-01 00:00:00","Prince Edward Island",285
"1979-10-01 00:00:00","Nova Scotia",1788
"1979-10-01 00:00:00","New Brunswick",1302
"1979-10-01 00:00:00",Quebec,11134
"1979-10-01 00:00:00",Ontario,16166
"1979-10-01 00:00:00",Manitoba,2130
"1979-10-01 00:00:00",Saskatchewan,1919
"1979-10-01 00:00:00",Alberta,3065
