ref_date,region,num_births
"1968-07-01 00:00:00",Saskatchewan,4688
"1968-07-01 00:00:00",Alberta,7772
"1968-07-01 00:00:00","British Columbia",8805
"1968-07-01 00:00:00",Yukon,93
"1968-07-01 00:00:00","Northwest Territories including Nunavut",357
"1968-10-01 00:00:00",Canada,86174
"1968-10-01 00:00:00","Newfoundland and Labrador",3063
"1968-10-01 00:00:00","Prince Edward Island",498
"1968-10-01 00:00:00","Nova Scotia",3259
"1968-10-01 00:00:00","New Brunswick",2832
"1968-10-01 00:00:00",Quebec,21107
"1968-10-01 00:00:00",Ontario,31068
"1968-10-01 00:00:00",Manitoba,4176
"1968-10-01 00:00:00",Saskatchewan,4317
"1968-10-01 00:00:00",Alberta,7235
"1968-10-01 00:00:00","British Columbia",8211
"1968-10-01 00:00:00",Yukon,98
"1968-10-01 00:00:00","Northwest Territories including Nunavut",310
"1969-01-01 00:00:00",Canada,89765
"1969-01-01 00:00:00","Newfoundland and Labrador",3153
"1969-01-01 00:00:00","Prince Edward Island",489
"1969-01-01 00:00:00","Nova Scotia",3312
"1969-01-01 00:00:00","New Brunswick",2782
"1969-01-01 00:00:00",Quebec,23794
"1969-01-01 00:00:00",Ontario,31141
"1969-01-01 00:00:00",Manitoba,4268
"1969-01-01 00:00:00",Saskatchewan,4375
"1969-01-01 00:00:00",Alberta,7505
"1969-01-01 00:00:00","British Columbia",8542
"1969-01-01 00:00:00",Yukon,121
"1969-01-01 00:00:00","Northwest Territories including Nunavut",283
"1969-04-01 00:00:00",Canada,96561
"1969-04-01 00:00:00","Newfoundland and Labrador",3249
"1969-04-01 00:00:00","Prince Edward Island",524
"1969-04-01 00:00:00","Nova Scotia",3579
"1969-04-01 00:00:00","New Brunswick",3059
"1969-04-01 00:00:00",Quebec,26150
"1969-04-01 00:00:00",Ontario,33134
"1969-04-01 00:00:00",Manitoba,4674
"1969-04-01 00:00:00",Saskatchewan,4634
"1969-04-01 00:00:00",Alberta,7941
"1969-04-01 00:00:00","British Columbia",9174
"1969-04-01 00:00:00",Yukon,113
"1969-04-01 00:00:00","Northwest Territories including Nunavut",330
"1969-07-01 00:00:00",Canada,95002
"1969-07-01 00:00:00","Newfoundland and Labrador",3458
"1969-07-01 00:00:00","Prince Edward Island",494
"1969-07-01 00:00:00","Nova Scotia",3557
"1969-07-01 00:00:00","New Brunswick",3005
"1969-07-01 00:00:00",Quebec,24274
"1969-07-01 00:00:00",Ontario,33670
"1969-07-01 00:00:00",Manitoba,4523
"1969-07-01 00:00:00",Saskatchewan,4548
"1969-07-01 00:00:00",Alberta,8003
"1969-07-01 00:00:00","British Columbia",9045
"1969-07-01 00:00:00",Yukon,126
"1969-07-01 00:00:00","Northwest Territories including Nunavut",299
"1969-10-01 00:00:00",Canada,88319
"1969-10-01 00:00:00","Newfoundland and Labrador",3140
"1969-10-01 00:00:00","Prince Edward Island",502
"1969-10-01 00:00:00","Nova Scotia",3170
"1969-10-01 00:00:00","New Brunswick",2849
"1969-10-01 00:00:00",Quebec,21392
"1969-10-01 00:00:00",Ontario,32453
"1969-10-01 00:00:00",Manitoba,4344
"1969-10-01 00:00:00",Saskatchewan,4035
"1969-10-01 00:00:00",Alberta,7406
"1969-10-01 00:00:00","British Columbia",8622
"1969-10-01 00:00:00",Yukon,102
"1969-10-01 00:00:00","Northwest Territories including Nunavut",304
"1970-01-01 00:00:00",Canada,89932
"1970-01-01 00:00:00","Newfoundland and Labrador",3034
"1970-01-01 00:00:00","Prince Edward Island",468
"1970-01-01 00:00:00","Nova Scotia",3342
"1970-01-01 00:00:00","New Brunswick",2650
"1970-01-01 00:00:00",Quebec,23130
"1970-01-01 00:00:00",Ontario,31991
"1970-01-01 00:00:00",Manitoba,4456
"1970-01-01 00:00:00",Saskatchewan,3995
"1970-01-01 00:00:00",Alberta,7657
"1970-01-01 00:00:00","British Columbia",8786
"1970-01-01 00:00:00",Yukon,105
"1970-01-01 00:00:00","Northwest Territories including Nunavut",318
"1970-04-01 00:00:00",Canada,96831
"1970-04-01 00:00:00","Newfoundland and Labrador",3171
"1970-04-01 00:00:00","Prince Edward Island",546
"1970-04-01 00:00:00","Nova Scotia",3644
"1970-04-01 00:00:00","New Brunswick",3016
"1970-04-01 00:00:00",Quebec,24933
"1970-04-01 00:00:00",Ontario,34260
"1970-04-01 00:00:00",Manitoba,4650
"1970-04-01 00:00:00",Saskatchewan,4262
"1970-04-01 00:00:00",Alberta,8251
"1970-04-01 00:00:00","British Columbia",9615
"1970-04-01 00:00:00",Yukon,123
"1970-04-01 00:00:00","Northwest Territories including Nunavut",360
"1970-07-01 00:00:00",Canada,94840
"1970-07-01 00:00:00","Newfoundland and Labrador",3165
"1970-07-01 00:00:00","Prince Edward Island",494
"1970-07-01 00:00:00","Nova Scotia",3589
"1970-07-01 00:00:00","New Brunswick",2979
"1970-07-01 00:00:00",Quebec,23206
"1970-07-01 00:00:00",Ontario,34557
"1970-07-01 00:00:00",Manitoba,4607
"1970-07-01 00:00:00",Saskatchewan,4181
"1970-07-01 00:00:00",Alberta,8202
"1970-07-01 00:00:00","British Columbia",9416
"1970-07-01 00:00:00",Yukon,119
"1970-07-01 00:00:00","Northwest Territories including Nunavut",325
"1970-10-01 00:00:00",Canada,90385
"1970-10-01 00:00:00","Newfoundland and Labrador",3169
"1970-10-01 00:00:00","Prince Edward Island",449
"1970-10-01 00:00:00","Nova Scotia",3584
"1970-10-01 00:00:00","New Brunswick",2900
"1970-10-01 00:00:00",Quebec,20488
"1970-10-01 00:00:00",Ontario,33916
"1970-10-01 00:00:00",Manitoba,4535
"1970-10-01 00:00:00",Saskatchewan,4005
"1970-10-01 00:00:00",Alberta,7857
"1970-10-01 00:00:00","British Columbia",9044
"1970-10-01 00:00:00",Yukon,104
"1970-10-01 00:00:00","Northwest Territories including Nunavut",334
"1971-01-01 00:00:00",Canada,92879
"1971-01-01 00:00:00","Newfoundland and Labrador",3171
"1971-01-01 00:00:00","Prince Edward Island",521
"1971-01-01 00:00:00","Nova Scotia",3585
"1971-01-01 00:00:00","New Brunswick",3124
"1971-01-01 00:00:00",Quebec,23227
"1971-01-01 00:00:00",Ontario,33140
"1971-01-01 00:00:00",Manitoba,4580
"1971-01-01 00:00:00",Saskatchewan,4088
"1971-01-01 00:00:00",Alberta,7878
"1971-01-01 00:00:00","British Columbia",9121
"1971-01-01 00:00:00",Yukon,128
"1971-01-01 00:00:00","Northwest Territories including Nunavut",316
"1971-04-01 00:00:00",Canada,93710
"1971-04-01 00:00:00","Newfoundland and Labrador",3135
"1971-04-01 00:00:00","Prince Edward Island",562
"1971-04-01 00:00:00","Nova Scotia",3661
"1971-04-01 00:00:00","New Brunswick",2971
"1971-04-01 00:00:00",Quebec,23990
"1971-04-01 00:00:00",Ontario,33523
"1971-04-01 00:00:00",Manitoba,4651
"1971-04-01 00:00:00",Saskatchewan,4262
"1971-04-01 00:00:00",Alberta,7924
"1971-04-01 00:00:00","British Columbia",8567
"1971-04-01 00:00:00",Yukon,139
"1971-04-01 00:00:00","Northwest Territories including Nunavut",325
"1971-07-01 00:00:00",Canada,90942
"1971-07-01 00:00:00","Newfoundland and Labrador",3357
"1971-07-01 00:00:00","Prince Edward Island",523
"1971-07-01 00:00:00","Nova Scotia",3667
"1971-07-01 00:00:00","New Brunswick",3026
"1971-07-01 00:00:00",Quebec,22378
"1971-07-01 00:00:00",Ontario,32536
"1971-07-01 00:00:00",Manitoba,4549
"1971-07-01 00:00:00",Saskatchewan,4086
"1971-07-01 00:00:00",Alberta,7681
"1971-07-01 00:00:00","British Columbia",8678
"1971-07-01 00:00:00",Yukon,137
"1971-07-01 00:00:00","Northwest Territories including Nunavut",324
"1971-10-01 00:00:00",Canada,84656
"1971-10-01 00:00:00","Newfoundland and Labrador",3104
"1971-10-01 00:00:00","Prince Edward Island",497
"1971-10-01 00:00:00","Nova Scotia",3337
"1971-10-01 00:00:00","New Brunswick",3066
"1971-10-01 00:00:00",Quebec,19615
"1971-10-01 00:00:00",Ontario,31196
"1971-10-01 00:00:00",Manitoba,4251
"1971-10-01 00:00:00",Saskatchewan,3618
"1971-10-01 00:00:00",Alberta,7062
"1971-10-01 00:00:00","British Columbia",8486
"1971-10-01 00:00:00",Yukon,102
"1971-10-01 00:00:00","Northwest Territories including Nunavut",322
"1972-01-01 00:00:00",Canada,86630
"1972-01-01 00:00:00","Newfoundland and Labrador",3197
"1972-01-01 00:00:00","Prince Edward Island",523
"1972-01-01 00:00:00","Nova Scotia",3415
"1972-01-01 00:00:00","New Brunswick",2929
"1972-01-01 00:00:00",Quebec,21280
"1972-01-01 00:00:00",Ontario,30804
"1972-01-01 00:00:00",Manitoba,4368
"1972-01-01 00:00:00",Saskatchewan,3900
"1972-01-01 00:00:00",Alberta,7253
"1972-01-01 00:00:00","British Columbia",8517
"1972-01-01 00:00:00",Yukon,94
"1972-01-01 00:00:00","Northwest Territories including Nunavut",350
"1972-04-01 00:00:00",Canada,89028
"1972-04-01 00:00:00","Newfoundland and Labrador",3088
"1972-04-01 00:00:00","Prince Edward Island",495
"1972-04-01 00:00:00","Nova Scotia",3470
"1972-04-01 00:00:00","New Brunswick",3026
"1972-04-01 00:00:00",Quebec,22295
"1972-04-01 00:00:00",Ontario,31718
"1972-04-01 00:00:00",Manitoba,4459
"1972-04-01 00:00:00",Saskatchewan,3852
"1972-04-01 00:00:00",Alberta,7388
"1972-04-01 00:00:00","British Columbia",8797
"1972-04-01 00:00:00",Yukon,114
"1972-04-01 00:00:00","Northwest Territories including Nunavut",326
"1972-07-01 00:00:00",Canada,87974
"1972-07-01 00:00:00","Newfoundland and Labrador",3293
"1972-07-01 00:00:00","Prince Edward Island",491
"1972-07-01 00:00:00","Nova Scotia",3386
"1972-07-01 00:00:00","New Brunswick",3012
"1972-07-01 00:00:00",Quebec,21028
"1972-07-01 00:00:00",Ontario,31650
"1972-07-01 00:00:00",Manitoba,4404
"1972-07-01 00:00:00",Saskatchewan,3902
"1972-07-01 00:00:00",Alberta,7495
"1972-07-01 00:00:00","British Columbia",8895
"1972-07-01 00:00:00",Yukon,136
"1972-07-01 00:00:00","Northwest Territories including Nunavut",282
"1972-10-01 00:00:00",Canada,83687
"1972-10-01 00:00:00","Newfoundland and Labrador",3320
"1972-10-01 00:00:00","Prince Edward Island",501
"1972-10-01 00:00:00","Nova Scotia",3265
"1972-10-01 00:00:00","New Brunswick",2839
"1972-10-01 00:00:00",Quebec,19000
"1972-10-01 00:00:00",Ontario,30888
"1972-10-01 00:00:00",Manitoba,4167
"1972-10-01 00:00:00",Saskatchewan,3819
"1972-10-01 00:00:00",Alberta,7146
"1972-10-01 00:00:00","British Columbia",8354
"1972-10-01 00:00:00",Yukon,107
"1972-10-01 00:00:00","Northwest Territories including Nunavut",281
"1973-01-01 00:00:00",Canada,84829
"1973-01-01 00:00:00","Newfoundland and Labrador",2974
"1973-01-01 00:00:00","Prince Edward Island",430
"1973-01-01 00:00:00","Nova Scotia",3324
"1973-01-01 00:00:00","New Brunswick",2831
"1973-01-01 00:00:00",Quebec,21197
"1973-01-01 00:00:00",Ontario,30272
"1973-01-01 00:00:00",Manitoba,4041
"1973-01-01 00:00:00",Saskatchewan,3700
"1973-01-01 00:00:00",Alberta,7250
"1973-01-01 00:00:00","British Columbia",8403
"1973-01-01 00:00:00",Yukon,107
"1973-01-01 00:00:00","Northwest Territories including Nunavut",300
"1973-04-01 00:00:00",Canada,89325
"1973-04-01 00:00:00","Newfoundland and Labrador",3037
"1973-04-01 00:00:00","Prince Edward Island",475
"1973-04-01 00:00:00","Nova Scotia",3439
"1973-04-01 00:00:00","New Brunswick",2943
"1973-04-01 00:00:00",Quebec,22576
"1973-04-01 00:00:00",Ontario,31543
"1973-04-01 00:00:00",Manitoba,4378
"1973-04-01 00:00:00",Saskatchewan,3859
"1973-04-01 00:00:00",Alberta,7705
"1973-04-01 00:00:00","British Columbia",8946
"1973-04-01 00:00:00",Yukon,111
"1973-04-01 00:00:00","Northwest Territories including Nunavut",313
"1973-07-01 00:00:00",Canada,87774
"1973-07-01 00:00:00","Newfoundland and Labrador",2945
"1973-07-01 00:00:00","Prince Edward Island",514
"1973-07-01 00:00:00","Nova Scotia",3372
"1973-07-01 00:00:00","New Brunswick",2850
"1973-07-01 00:00:00",Quebec,21792
"1973-07-01 00:00:00",Ontario,31937
"1973-07-01 00:00:00",Manitoba,4317
"1973-07-01 00:00:00",Saskatchewan,3635
"1973-07-01 00:00:00",Alberta,7285
"1973-07-01 00:00:00","British Columbia",8722
"1973-07-01 00:00:00",Yukon,92
"1973-07-01 00:00:00","Northwest Territories including Nunavut",313
"1973-10-01 00:00:00",Canada,81445
"1973-10-01 00:00:00","Newfoundland and Labrador",2950
"1973-10-01 00:00:00","Prince Edward Island",467
"1973-10-01 00:00:00","Nova Scotia",3154
"1973-10-01 00:00:00","New Brunswick",2801
"1973-10-01 00:00:00",Quebec,18492
"1973-10-01 00:00:00",Ontario,30024
"1973-10-01 00:00:00",Manitoba,4228
"1973-10-01 00:00:00",Saskatchewan,3612
"1973-10-01 00:00:00",Alberta,7048
"1973-10-01 00:00:00","British Columbia",8281
"1973-10-01 00:00:00",Yukon,110
"1973-10-01 00:00:00","Northwest Territories including Nunavut",278
"1974-01-01 00:00:00",Canada,84685
"1974-01-01 00:00:00","Newfoundland and Labrador",2933
"1974-01-01 00:00:00","Prince Edward Island",473
"1974-01-01 00:00:00","Nova Scotia",3104
"1974-01-01 00:00:00","New Brunswick",2749
"1974-01-01 00:00:00",Quebec,22102
"1974-01-01 00:00:00",Ontario,29464
"1974-01-01 00:00:00",Manitoba,4184
"1974-01-01 00:00:00",Saskatchewan,3723
"1974-01-01 00:00:00",Alberta,7181
"1974-01-01 00:00:00","British Columbia",8408
"1974-01-01 00:00:00",Yukon,125
"1974-01-01 00:00:00","Northwest Territories including Nunavut",239
"1974-04-01 00:00:00",Canada,88542
"1974-04-01 00:00:00","Newfoundland and Labrador",3134
"1974-04-01 00:00:00","Prince Edward Island",478
"1974-04-01 00:00:00","Nova Scotia",3209
"1974-04-01 00:00:00","New Brunswick",2818
"1974-04-01 00:00:00",Quebec,23073
"1974-04-01 00:00:00",Ontario,30697
"1974-04-01 00:00:00",Manitoba,4351
"1974-04-01 00:00:00",Saskatchewan,3710
"1974-04-01 00:00:00",Alberta,7632
"1974-04-01 00:00:00","British Columbia",9051
"1974-04-01 00:00:00",Yukon,112
"1974-04-01 00:00:00","Northwest Territories including Nunavut",277
"1974-07-01 00:00:00",Canada,91558
"1974-07-01 00:00:00","Newfoundland and Labrador",3064
"1974-07-01 00:00:00","Prince Edward Island",500
"1974-07-01 00:00:00","Nova Scotia",3434
"1974-07-01 00:00:00","New Brunswick",2961
"1974-07-01 00:00:00",Quebec,23636
"1974-07-01 00:00:00",Ontario,32561
"1974-07-01 00:00:00",Manitoba,4385
"1974-07-01 00:00:00",Saskatchewan,3920
"1974-07-01 00:00:00",Alberta,7652
"1974-07-01 00:00:00","British Columbia",9039
"1974-07-01 00:00:00",Yukon,137
"1974-07-01 00:00:00","Northwest Territories including Nunavut",269
"1974-10-01 00:00:00",Canada,85865
"1974-10-01 00:00:00","Newfoundland and Labrador",2373
"1974-10-01 00:00:00","Prince Edward Island",488
"1974-10-01 00:00:00","Nova Scotia",3194
"1974-10-01 00:00:00","New Brunswick",2916
"1974-10-01 00:00:00",Quebec,20553
"1974-10-01 00:00:00",Ontario,31507
"1974-10-01 00:00:00",Manitoba,4391
"1974-10-01 00:00:00",Saskatchewan,3765
"1974-10-01 00:00:00",Alberta,7348
"1974-10-01 00:00:00","British Columbia",8952
"1974-10-01 00:00:00",Yukon,121
"1974-10-01 00:00:00","Northwest Territories including Nunavut",257
"1975-01-01 00:00:00",Canada,86619
"1975-01-01 00:00:00","Newfoundland and Labrador",2967
"1975-01-01 00:00:00","Prince Edward Island",464
"1975-01-01 00:00:00","Nova Scotia",3168
"1975-01-01 00:00:00","New Brunswick",2839
"1975-01-01 00:00:00",Quebec,21874
"1975-01-01 00:00:00",Ontario,30797
"1975-01-01 00:00:00",Manitoba,4117
"1975-01-01 00:00:00",Saskatchewan,3679
"1975-01-01 00:00:00",Alberta,7552
"1975-01-01 00:00:00","British Columbia",8799
"1975-01-01 00:00:00",Yukon,97
"1975-01-01 00:00:00","Northwest Territories including Nunavut",266
"1975-04-01 00:00:00",Canada,91918
"1975-04-01 00:00:00","Newfoundland and Labrador",3026
"1975-04-01 00:00:00","Prince Edward Island",492
"1975-04-01 00:00:00","Nova Scotia",3297
"1975-04-01 00:00:00","New Brunswick",3071
"1975-04-01 00:00:00",Quebec,23459
"1975-04-01 00:00:00",Ontario,32393
"1975-04-01 00:00:00",Manitoba,4437
"1975-04-01 00:00:00",Saskatchewan,3853
"1975-04-01 00:00:00",Alberta,8030
"1975-04-01 00:00:00","British Columbia",9451
"1975-04-01 00:00:00",Yukon,113
"1975-04-01 00:00:00","Northwest Territories including Nunavut",296
"1975-07-01 00:00:00",Canada,93748
"1975-07-01 00:00:00","Newfoundland and Labrador",2939
"1975-07-01 00:00:00","Prince Edward Island",499
"1975-07-01 00:00:00","Nova Scotia",3410
"1975-07-01 00:00:00","New Brunswick",3042
"1975-07-01 00:00:00",Quebec,25404
"1975-07-01 00:00:00",Ontario,32145
"1975-07-01 00:00:00",Manitoba,4455
"1975-07-01 00:00:00",Saskatchewan,3968
"1975-07-01 00:00:00",Alberta,8183
"1975-07-01 00:00:00","British Columbia",9279
"1975-07-01 00:00:00",Yukon,100
"1975-07-01 00:00:00","Northwest Territories including Nunavut",324
"1975-10-01 00:00:00",Canada,87038
"1975-10-01 00:00:00","Newfoundland and Labrador",2281
"1975-10-01 00:00:00","Prince Edward Island",473
"1975-10-01 00:00:00","Nova Scotia",3248
"1975-10-01 00:00:00","New Brunswick",2837
"1975-10-01 00:00:00",Quebec,22860
"1975-10-01 00:00:00",Ontario,30440
"1975-10-01 00:00:00",Manitoba,4136
"1975-10-01 00:00:00",Saskatchewan,3765
"1975-10-01 00:00:00",Alberta,7859
"1975-10-01 00:00:00","British Columbia",8752
"1975-10-01 00:00:00",Yukon,98
"1975-10-01 00:00:00","Northwest Territories including Nunavut",289
"1976-01-01 00:00:00",Canada,89911
"1976-01-01 00:00:00","Newfoundland and Labrador",2911
"1976-01-01 00:00:00","Prince Edward Island",474
"1976-01-01 00:00:00","Nova Scotia",3240
"1976-01-01 00:00:00","New Brunswick",2945
"1976-01-01 00:00:00",Quebec,24825
"1976-01-01 00:00:00",Ontario,29967
"1976-01-01 00:00:00",Manitoba,4239
"1976-01-01 00:00:00",Saskatchewan,3957
"1976-01-01 00:00:00",Alberta,8100
"1976-01-01 00:00:00","British Columbia",8863
"1976-01-01 00:00:00",Yukon,99
"1976-01-01 00:00:00","Northwest Territories including Nunavut",291
"1976-04-01 00:00:00",Canada,93581
"1976-04-01 00:00:00","Newfoundland and Labrador",2899
"1976-04-01 00:00:00","Prince Edward Island",493
"1976-04-01 00:00:00","Nova Scotia",3239
"1976-04-01 00:00:00","New Brunswick",3023
"1976-04-01 00:00:00",Quebec,26606
"1976-04-01 00:00:00",Ontario,31112
"1976-04-01 00:00:00",Manitoba,4154
"1976-04-01 00:00:00",Saskatchewan,4119
"1976-04-01 00:00:00",Alberta,8349
"1976-04-01 00:00:00","British Columbia",9183
"1976-04-01 00:00:00",Yukon,98
"1976-04-01 00:00:00","Northwest Territories including Nunavut",306
"1976-07-01 00:00:00",Canada,89854
"1976-07-01 00:00:00","Newfoundland and Labrador",2916
"1976-07-01 00:00:00","Prince Edward Island",503
"1976-07-01 00:00:00","Nova Scotia",3363
"1976-07-01 00:00:00","New Brunswick",3017
"1976-07-01 00:00:00",Quebec,21896
"1976-07-01 00:00:00",Ontario,31733
"1976-07-01 00:00:00",Manitoba,4266
"1976-07-01 00:00:00",Saskatchewan,4050
"1976-07-01 00:00:00",Alberta,8367
"1976-07-01 00:00:00","British Columbia",9309
"1976-07-01 00:00:00",Yukon,136
"1976-07-01 00:00:00","Northwest Territories including Nunavut",298
"1976-10-01 00:00:00",Canada,86641
"1976-10-01 00:00:00","Newfoundland and Labrador",2404
"1976-10-01 00:00:00","Prince Edward Island",471
"1976-10-01 00:00:00","Nova Scotia",2979
"1976-10-01 00:00:00","New Brunswick",2826
"1976-10-01 00:00:00",Quebec,23015
"1976-10-01 00:00:00",Ontario,29888
"1976-10-01 00:00:00",Manitoba,4072
"1976-10-01 00:00:00",Saskatchewan,3843
"1976-10-01 00:00:00",Alberta,8247
"1976-10-01 00:00:00","British Columbia",8493
"1976-10-01 00:00:00",Yukon,115
"1976-10-01 00:00:00","Northwest Territories including Nunavut",288
"1977-01-01 00:00:00",Canada,88901
"1977-01-01 00:00:00","Newfoundland and Labrador",2838
"1977-01-01 00:00:00","Prince Edward Island",469
"1977-01-01 00:00:00","Nova Scotia",3095
"1977-01-01 00:00:00","New Brunswick",2844
"1977-01-01 00:00:00",Quebec,23753
"1977-01-01 00:00:00",Ontario,29610
"1977-01-01 00:00:00",Manitoba,4100
"1977-01-01 00:00:00",Saskatchewan,4177
"1977-01-01 00:00:00",Alberta,8529
"1977-01-01 00:00:00","British Columbia",9092
"1977-01-01 00:00:00",Yukon,87
"1977-01-01 00:00:00","Northwest Territories including Nunavut",307
"1977-04-01 00:00:00",Canada,92454
"1977-04-01 00:00:00","Newfoundland and Labrador",2833
"1977-04-01 00:00:00","Prince Edward Island",515
"1977-04-01 00:00:00","Nova Scotia",3160
"1977-04-01 00:00:00","New Brunswick",2988
"1977-04-01 00:00:00",Quebec,24929
"1977-04-01 00:00:00",Ontario,31069
"1977-04-01 00:00:00",Manitoba,4215
"1977-04-01 00:00:00",Saskatchewan,4258
"1977-04-01 00:00:00",Alberta,8739
"1977-04-01 00:00:00","British Columbia",9345
"1977-04-01 00:00:00",Yukon,111
"1977-04-01 00:00:00","Northwest Territories including Nunavut",292
"1977-07-01 00:00:00",Canada,92294
"1977-07-01 00:00:00","Newfoundland and Labrador",2891
"1977-07-01 00:00:00","Prince Edward Island",519
"1977-07-01 00:00:00","Nova Scotia",3179
"1977-07-01 00:00:00","New Brunswick",2868
"1977-07-01 00:00:00",Quebec,24283
"1977-07-01 00:00:00",Ontario,31693
"1977-07-01 00:00:00",Manitoba,4378
"1977-07-01 00:00:00",Saskatchewan,4028
"1977-07-01 00:00:00",Alberta,8731
"1977-07-01 00:00:00","British Columbia",9289
"1977-07-01 00:00:00",Yukon,120
"1977-07-01 00:00:00","Northwest Territories including Nunavut",315
"1977-10-01 00:00:00",Canada,87751
"1977-10-01 00:00:00","Newfoundland and Labrador",2548
"1977-10-01 00:00:00","Prince Edward Island",466
"1977-10-01 00:00:00","Nova Scotia",2940
"1977-10-01 00:00:00","New Brunswick",2815
"1977-10-01 00:00:00",Quebec,22725
"1977-10-01 00:00:00",Ontario,30385
"1977-10-01 00:00:00",Manitoba,4023
"1977-10-01 00:00:00",Saskatchewan,4084
"1977-10-01 00:00:00",Alberta,8407
"1977-10-01 00:00:00","British Columbia",8965
"1977-10-01 00:00:00",Yukon,115
"1977-10-01 00:00:00","Northwest Territories including Nunavut",278
"1978-01-01 00:00:00",Canada,87525
"1978-01-01 00:00:00","Newfoundland and Labrador",2736
"1978-01-01 00:00:00","Prince Edward Island",453
"1978-01-01 00:00:00","Nova Scotia",2984
"1978-01-01 00:00:00","New Brunswick",2647
"1978-01-01 00:00:00",Quebec,23530
"1978-01-01 00:00:00",Ontario,29058
"1978-01-01 00:00:00",Manitoba,4087
"1978-01-01 00:00:00",Saskatchewan,4106
"1978-01-01 00:00:00",Alberta,8603
"1978-01-01 00:00:00","British Columbia",8940
"1978-01-01 00:00:00",Yukon,95
"1978-01-01 00:00:00","Northwest Territories including Nunavut",286
"1978-04-01 00:00:00",Canada,92223
"1978-04-01 00:00:00","Newfoundland and Labrador",2737
"1978-04-01 00:00:00","Prince Edward Island",477
"1978-04-01 00:00:00","Nova Scotia",3242
"1978-04-01 00:00:00","New Brunswick",2752
"1978-04-01 00:00:00",Quebec,24936
"1978-04-01 00:00:00",Ontario,30703
"1978-04-01 00:00:00",Manitoba,4220
"1978-04-01 00:00:00",Saskatchewan,4245
"1978-04-01 00:00:00",Alberta,8987
"1978-04-01 00:00:00","British Columbia",9485
"1978-04-01 00:00:00",Yukon,116
"1978-04-01 00:00:00","Northwest Territories including Nunavut",323
"1978-07-01 00:00:00",Canada,91320
"1978-07-01 00:00:00","Newfoundland and Labrador",2647
"1978-07-01 00:00:00","Prince Edward Island",543
"1978-07-01 00:00:00","Nova Scotia",3264
"1978-07-01 00:00:00","New Brunswick",2757
"1978-07-01 00:00:00",Quebec,23849
"1978-07-01 00:00:00",Ontario,31015
"1978-07-01 00:00:00",Manitoba,4071
"1978-07-01 00:00:00",Saskatchewan,4147
"1978-07-01 00:00:00",Alberta,8966
"1978-07-01 00:00:00","British Columbia",9659
"1978-07-01 00:00:00",Yukon,105
"1978-07-01 00:00:00","Northwest Territories including Nunavut",297
"1978-10-01 00:00:00",Canada,87784
"1978-10-01 00:00:00","Newfoundland and Labrador",2360
"1978-10-01 00:00:00","Prince Edward Island",512
"1978-10-01 00:00:00","Nova Scotia",3058
"1978-10-01 00:00:00","New Brunswick",2634
"1978-10-01 00:00:00",Quebec,22545
"1978-10-01 00:00:00",Ontario,30188
"1978-10-01 00:00:00",Manitoba,4019
"1978-10-01 00:00:00",Saskatchewan,4052
"1978-10-01 00:00:00",Alberta,8840
"1978-10-01 00:00:00","British Columbia",9147
"1978-10-01 00:00:00",Yukon,131
"1978-10-01 00:00:00","Northwest Territories including Nunavut",298
"1979-01-01 00:00:00",Canada,88709
"1979-01-01 00:00:00","Newfoundland and Labrador",2539
"1979-01-01 00:00:00","Prince Edward Island",471
"1979-01-01 00:00:00","Nova Scotia",3016
"1979-01-01 00:00:00","New Brunswick",2562
"1979-01-01 00:00:00",Quebec,23561
"1979-01-01 00:00:00",Ontario,29573
"1979-01-01 00:00:00",Manitoba,3987
"1979-01-01 00:00:00",Saskatchewan,4220
"1979-01-01 00:00:00",Alberta,8979
"1979-01-01 00:00:00","British Columbia",9368
"1979-01-01 00:00:00",Yukon,125
"1979-01-01 00:00:00","Northwest Territories including Nunavut",308
"1979-04-01 00:00:00",Canada,94619
"1979-04-01 00:00:00","Newfoundland and Labrador",2564
"1979-04-01 00:00:00","Prince Edward Island",527
"1979-04-01 00:00:00","Nova Scotia",3270
"1979-04-01 00:00:00","New Brunswick",2780
"1979-04-01 00:00:00",Quebec,25920
"1979-04-01 00:00:00",Ontario,30943
"1979-04-01 00:00:00",Manitoba,4255
"1979-04-01 00:00:00",Saskatchewan,4394
"1979-04-01 00:00:00",Alberta,9637
"1979-04-01 00:00:00","British Columbia",9871
"1979-04-01 00:00:00",Yukon,129
"1979-04-01 00:00:00","Northwest Territories including Nunavut",329
"1979-07-01 00:00:00",Canada,94136
"1979-07-01 00:00:00","Newfoundland and Labrador",2649
"1979-07-01 00:00:00","Prince Edward Island",477
"1979-07-01 00:00:00","Nova Scotia",3153
"1979-07-01 00:00:00","New Brunswick",2748
"1979-07-01 00:00:00",Quebec,25555
"1979-07-01 00:00:00",Ontario,31507
"1979-07-01 00:00:00",Manitoba,4090
"1979-07-01 00:00:00",Saskatchewan,4287
"1979-07-01 00:00:00",Alberta,9421
"1979-07-01 00:00:00","British Columbia",9780
"1979-07-01 00:00:00",Yukon,134
"1979-07-01 00:00:00","Northwest Territories including Nunavut",335
"1979-10-01 00:00:00",Canada,88600
"1979-10-01 00:00:00","Newfoundland and Labrador",2418
"1979-10-01 00:00:00","Prince Edward Island",459
"1979-10-01 00:00:00","Nova Scotia",2967
"1979-10-01 00:00:00","New Brunswick",2758
