ref_date,region,destination,num_people,region_pop,percent_of_region_pop,destination_pop,percent_of_destination_pop
"2008-04-01 00:00:00","Yukon, province of origin","Quebec, province of destination",10,32955,0.0303,7739956,0.0001
"2008-04-01 00:00:00","Yukon, province of origin","Saskatchewan, province of destination",0,32955,0.0000,1013449,0.0000
"2008-07-01 00:00:00","Alberta, province of origin","British Columbia, province of destination",7560,3595875,0.2102,4349338,0.1738
"2008-07-01 00:00:00","Alberta, province of origin","Manitoba, province of destination",1096,3595875,0.0305,1197767,0.0915
"2008-07-01 00:00:00","Alberta, province of origin","New Brunswick, province of destination",792,3595875,0.0220,746875,0.1060
"2008-07-01 00:00:00","Alberta, province of origin","Newfoundland and Labrador, province of destination",1023,3595875,0.0284,511569,0.2000
"2008-07-01 00:00:00","Alberta, province of origin","Northwest Territories, province of destination",176,3595875,0.0049,43385,0.4057
"2008-07-01 00:00:00","Alberta, province of origin","Nova Scotia, province of destination",1167,3595875,0.0325,935965,0.1247
"2008-07-01 00:00:00","Alberta, province of origin","Nunavut, province of destination",0,3595875,0.0000,31898,0.0000
"2008-07-01 00:00:00","Alberta, province of origin","Ontario, province of destination",4086,3595875,0.1136,12883824,0.0317
"2008-07-01 00:00:00","Alberta, province of origin","Prince Edward Island, province of destination",216,3595875,0.0060,138736,0.1557
"2008-07-01 00:00:00","Alberta, province of origin","Quebec, province of destination",930,3595875,0.0259,7761614,0.0120
"2008-07-01 00:00:00","Alberta, province of origin","Saskatchewan, province of destination",2987,3595875,0.0831,1017368,0.2936
"2008-07-01 00:00:00","Alberta, province of origin","Yukon, province of destination",42,3595875,0.0012,33084,0.1269
"2008-07-01 00:00:00","British Columbia, province of origin","Alberta, province of destination",5821,4349338,0.1338,3595875,0.1619
"2008-07-01 00:00:00","British Columbia, province of origin","Manitoba, province of destination",688,4349338,0.0158,1197767,0.0574
"2008-07-01 00:00:00","British Columbia, province of origin","New Brunswick, province of destination",243,4349338,0.0056,746875,0.0325
"2008-07-01 00:00:00","British Columbia, province of origin","Newfoundland and Labrador, province of destination",152,4349338,0.0035,511569,0.0297
"2008-07-01 00:00:00","British Columbia, province of origin","Northwest Territories, province of destination",78,4349338,0.0018,43385,0.1798
"2008-07-01 00:00:00","British Columbia, province of origin","Nova Scotia, province of destination",551,4349338,0.0127,935965,0.0589
"2008-07-01 00:00:00","British Columbia, province of origin","Nunavut, province of destination",21,4349338,0.0005,31898,0.0658
"2008-07-01 00:00:00","British Columbia, province of origin","Ontario, province of destination",4278,4349338,0.0984,12883824,0.0332
"2008-07-01 00:00:00","British Columbia, province of origin","Prince Edward Island, province of destination",95,4349338,0.0022,138736,0.0685
"2008-07-01 00:00:00","British Columbia, province of origin","Quebec, province of destination",720,4349338,0.0166,7761614,0.0093
"2008-07-01 00:00:00","British Columbia, province of origin","Saskatchewan, province of destination",912,4349338,0.0210,1017368,0.0896
"2008-07-01 00:00:00","British Columbia, province of origin","Yukon, province of destination",180,4349338,0.0041,33084,0.5441
"2008-07-01 00:00:00","Manitoba, province of origin","Alberta, province of destination",1534,1197767,0.1281,3595875,0.0427
"2008-07-01 00:00:00","Manitoba, province of origin","British Columbia, province of destination",1309,1197767,0.1093,4349338,0.0301
"2008-07-01 00:00:00","Manitoba, province of origin","New Brunswick, province of destination",86,1197767,0.0072,746875,0.0115
"2008-07-01 00:00:00","Manitoba, province of origin","Newfoundland and Labrador, province of destination",58,1197767,0.0048,511569,0.0113
"2008-07-01 00:00:00","Manitoba, province of origin","Northwest Territories, province of destination",29,1197767,0.0024,43385,0.0668
"2008-07-01 00:00:00","Manitoba, province of origin","Nova Scotia, province of destination",166,1197767,0.0139,935965,0.0177
"2008-07-01 00:00:00","Manitoba, province of origin","Nunavut, province of destination",11,1197767,0.0009,31898,0.0345
"2008-07-01 00:00:00","Manitoba, province of origin","Ontario, province of destination",1558,1197767,0.1301,12883824,0.0121
"2008-07-01 00:00:00","Manitoba, province of origin","Prince Edward Island, province of destination",27,1197767,0.0023,138736,0.0195
"2008-07-01 00:00:00","Manitoba, province of origin","Quebec, province of destination",154,1197767,0.0129,7761614,0.0020
"2008-07-01 00:00:00","Manitoba, province of origin","Saskatchewan, province of destination",596,1197767,0.0498,1017368,0.0586
"2008-07-01 00:00:00","Manitoba, province of origin","Yukon, province of destination",33,1197767,0.0028,33084,0.0997
"2008-07-01 00:00:00","New Brunswick, province of origin","Alberta, province of destination",1085,746875,0.1453,3595875,0.0302
"2008-07-01 00:00:00","New Brunswick, province of origin","British Columbia, province of destination",262,746875,0.0351,4349338,0.0060
"2008-07-01 00:00:00","New Brunswick, province of origin","Manitoba, province of destination",73,746875,0.0098,1197767,0.0061
"2008-07-01 00:00:00","New Brunswick, province of origin","Newfoundland and Labrador, province of destination",159,746875,0.0213,511569,0.0311
"2008-07-01 00:00:00","New Brunswick, province of origin","Northwest Territories, province of destination",43,746875,0.0058,43385,0.0991
"2008-07-01 00:00:00","New Brunswick, province of origin","Nova Scotia, province of destination",749,746875,0.1003,935965,0.0800
"2008-07-01 00:00:00","New Brunswick, province of origin","Nunavut, province of destination",0,746875,0.0000,31898,0.0000
"2008-07-01 00:00:00","New Brunswick, province of origin","Ontario, province of destination",1166,746875,0.1561,12883824,0.0091
"2008-07-01 00:00:00","New Brunswick, province of origin","Prince Edward Island, province of destination",105,746875,0.0141,138736,0.0757
"2008-07-01 00:00:00","New Brunswick, province of origin","Quebec, province of destination",727,746875,0.0973,7761614,0.0094
"2008-07-01 00:00:00","New Brunswick, province of origin","Saskatchewan, province of destination",24,746875,0.0032,1017368,0.0024
"2008-07-01 00:00:00","New Brunswick, province of origin","Yukon, province of destination",13,746875,0.0017,33084,0.0393
"2008-07-01 00:00:00","Newfoundland and Labrador, province of origin","Alberta, province of destination",930,511569,0.1818,3595875,0.0259
"2008-07-01 00:00:00","Newfoundland and Labrador, province of origin","British Columbia, province of destination",107,511569,0.0209,4349338,0.0025
"2008-07-01 00:00:00","Newfoundland and Labrador, province of origin","Manitoba, province of destination",55,511569,0.0108,1197767,0.0046
"2008-07-01 00:00:00","Newfoundland and Labrador, province of origin","New Brunswick, province of destination",162,511569,0.0317,746875,0.0217
"2008-07-01 00:00:00","Newfoundland and Labrador, province of origin","Northwest Territories, province of destination",11,511569,0.0022,43385,0.0254
"2008-07-01 00:00:00","Newfoundland and Labrador, province of origin","Nova Scotia, province of destination",300,511569,0.0586,935965,0.0321
"2008-07-01 00:00:00","Newfoundland and Labrador, province of origin","Nunavut, province of destination",10,511569,0.0020,31898,0.0313
"2008-07-01 00:00:00","Newfoundland and Labrador, province of origin","Ontario, province of destination",632,511569,0.1235,12883824,0.0049
"2008-07-01 00:00:00","Newfoundland and Labrador, province of origin","Prince Edward Island, province of destination",8,511569,0.0016,138736,0.0058
"2008-07-01 00:00:00","Newfoundland and Labrador, province of origin","Quebec, province of destination",54,511569,0.0106,7761614,0.0007
"2008-07-01 00:00:00","Newfoundland and Labrador, province of origin","Saskatchewan, province of destination",51,511569,0.0100,1017368,0.0050
"2008-07-01 00:00:00","Newfoundland and Labrador, province of origin","Yukon, province of destination",16,511569,0.0031,33084,0.0484
"2008-07-01 00:00:00","Northwest Territories, province of origin","Alberta, province of destination",225,43385,0.5186,3595875,0.0063
"2008-07-01 00:00:00","Northwest Territories, province of origin","British Columbia, province of destination",173,43385,0.3988,4349338,0.0040
"2008-07-01 00:00:00","Northwest Territories, province of origin","Manitoba, province of destination",29,43385,0.0668,1197767,0.0024
"2008-07-01 00:00:00","Northwest Territories, province of origin","New Brunswick, province of destination",0,43385,0.0000,746875,0.0000
"2008-07-01 00:00:00","Northwest Territories, province of origin","Newfoundland and Labrador, province of destination",53,43385,0.1222,511569,0.0104
"2008-07-01 00:00:00","Northwest Territories, province of origin","Nova Scotia, province of destination",32,43385,0.0738,935965,0.0034
"2008-07-01 00:00:00","Northwest Territories, province of origin","Nunavut, province of destination",28,43385,0.0645,31898,0.0878
"2008-07-01 00:00:00","Northwest Territories, province of origin","Ontario, province of destination",72,43385,0.1660,12883824,0.0006
"2008-07-01 00:00:00","Northwest Territories, province of origin","Prince Edward Island, province of destination",7,43385,0.0161,138736,0.0050
"2008-07-01 00:00:00","Northwest Territories, province of origin","Quebec, province of destination",0,43385,0.0000,7761614,0.0000
"2008-07-01 00:00:00","Northwest Territories, province of origin","Saskatchewan, province of destination",38,43385,0.0876,1017368,0.0037
"2008-07-01 00:00:00","Northwest Territories, province of origin","Yukon, province of destination",50,43385,0.1152,33084,0.1511
"2008-07-01 00:00:00","Nova Scotia, province of origin","Alberta, province of destination",1414,935965,0.1511,3595875,0.0393
"2008-07-01 00:00:00","Nova Scotia, province of origin","British Columbia, province of destination",509,935965,0.0544,4349338,0.0117
"2008-07-01 00:00:00","Nova Scotia, province of origin","Manitoba, province of destination",107,935965,0.0114,1197767,0.0089
"2008-07-01 00:00:00","Nova Scotia, province of origin","New Brunswick, province of destination",711,935965,0.0760,746875,0.0952
"2008-07-01 00:00:00","Nova Scotia, province of origin","Newfoundland and Labrador, province of destination",433,935965,0.0463,511569,0.0846
"2008-07-01 00:00:00","Nova Scotia, province of origin","Northwest Territories, province of destination",31,935965,0.0033,43385,0.0715
"2008-07-01 00:00:00","Nova Scotia, province of origin","Nunavut, province of destination",26,935965,0.0028,31898,0.0815
"2008-07-01 00:00:00","Nova Scotia, province of origin","Ontario, province of destination",1946,935965,0.2079,12883824,0.0151
"2008-07-01 00:00:00","Nova Scotia, province of origin","Prince Edward Island, province of destination",81,935965,0.0087,138736,0.0584
"2008-07-01 00:00:00","Nova Scotia, province of origin","Quebec, province of destination",317,935965,0.0339,7761614,0.0041
"2008-07-01 00:00:00","Nova Scotia, province of origin","Saskatchewan, province of destination",118,935965,0.0126,1017368,0.0116
"2008-07-01 00:00:00","Nova Scotia, province of origin","Yukon, province of destination",0,935965,0.0000,33084,0.0000
"2008-07-01 00:00:00","Nunavut, province of origin","Alberta, province of destination",21,31898,0.0658,3595875,0.0006
"2008-07-01 00:00:00","Nunavut, province of origin","British Columbia, province of destination",0,31898,0.0000,4349338,0.0000
"2008-07-01 00:00:00","Nunavut, province of origin","Manitoba, province of destination",20,31898,0.0627,1197767,0.0017
"2008-07-01 00:00:00","Nunavut, province of origin","New Brunswick, province of destination",0,31898,0.0000,746875,0.0000
"2008-07-01 00:00:00","Nunavut, province of origin","Newfoundland and Labrador, province of destination",27,31898,0.0846,511569,0.0053
"2008-07-01 00:00:00","Nunavut, province of origin","Northwest Territories, province of destination",20,31898,0.0627,43385,0.0461
"2008-07-01 00:00:00","Nunavut, province of origin","Nova Scotia, province of destination",77,31898,0.2414,935965,0.0082
"2008-07-01 00:00:00","Nunavut, province of origin","Ontario, province of destination",69,31898,0.2163,12883824,0.0005
"2008-07-01 00:00:00","Nunavut, province of origin","Prince Edward Island, province of destination",0,31898,0.0000,138736,0.0000
"2008-07-01 00:00:00","Nunavut, province of origin","Quebec, province of destination",29,31898,0.0909,7761614,0.0004
"2008-07-01 00:00:00","Nunavut, province of origin","Saskatchewan, province of destination",15,31898,0.0470,1017368,0.0015
"2008-07-01 00:00:00","Nunavut, province of origin","Yukon, province of destination",18,31898,0.0564,33084,0.0544
"2008-07-01 00:00:00","Ontario, province of origin","Alberta, province of destination",7211,12883824,0.0560,3595875,0.2005
"2008-07-01 00:00:00","Ontario, province of origin","British Columbia, province of destination",4885,12883824,0.0379,4349338,0.1123
"2008-07-01 00:00:00","Ontario, province of origin","Manitoba, province of destination",1071,12883824,0.0083,1197767,0.0894
"2008-07-01 00:00:00","Ontario, province of origin","New Brunswick, province of destination",1141,12883824,0.0089,746875,0.1528
"2008-07-01 00:00:00","Ontario, province of origin","Newfoundland and Labrador, province of destination",942,12883824,0.0073,511569,0.1841
"2008-07-01 00:00:00","Ontario, province of origin","Northwest Territories, province of destination",76,12883824,0.0006,43385,0.1752
"2008-07-01 00:00:00","Ontario, province of origin","Nova Scotia, province of destination",1658,12883824,0.0129,935965,0.1771
"2008-07-01 00:00:00","Ontario, province of origin","Nunavut, province of destination",72,12883824,0.0006,31898,0.2257
"2008-07-01 00:00:00","Ontario, province of origin","Prince Edward Island, province of destination",273,12883824,0.0021,138736,0.1968
"2008-07-01 00:00:00","Ontario, province of origin","Quebec, province of destination",4488,12883824,0.0348,7761614,0.0578
"2008-07-01 00:00:00","Ontario, province of origin","Saskatchewan, province of destination",1030,12883824,0.0080,1017368,0.1012
"2008-07-01 00:00:00","Ontario, province of origin","Yukon, province of destination",82,12883824,0.0006,33084,0.2479
"2008-07-01 00:00:00","Prince Edward Island, province of origin","Alberta, province of destination",154,138736,0.1110,3595875,0.0043
"2008-07-01 00:00:00","Prince Edward Island, province of origin","British Columbia, province of destination",100,138736,0.0721,4349338,0.0023
"2008-07-01 00:00:00","Prince Edward Island, province of origin","Manitoba, province of destination",18,138736,0.0130,1197767,0.0015
"2008-07-01 00:00:00","Prince Edward Island, province of origin","New Brunswick, province of destination",92,138736,0.0663,746875,0.0123
"2008-07-01 00:00:00","Prince Edward Island, province of origin","Newfoundland and Labrador, province of destination",57,138736,0.0411,511569,0.0111
"2008-07-01 00:00:00","Prince Edward Island, province of origin","Northwest Territories, province of destination",0,138736,0.0000,43385,0.0000
"2008-07-01 00:00:00","Prince Edward Island, province of origin","Nova Scotia, province of destination",142,138736,0.1024,935965,0.0152
"2008-07-01 00:00:00","Prince Edward Island, province of origin","Nunavut, province of destination",2,138736,0.0014,31898,0.0063
"2008-07-01 00:00:00","Prince Edward Island, province of origin","Ontario, province of destination",184,138736,0.1326,12883824,0.0014
"2008-07-01 00:00:00","Prince Edward Island, province of origin","Quebec, province of destination",36,138736,0.0259,7761614,0.0005
"2008-07-01 00:00:00","Prince Edward Island, province of origin","Saskatchewan, province of destination",12,138736,0.0086,1017368,0.0012
"2008-07-01 00:00:00","Prince Edward Island, province of origin","Yukon, province of destination",5,138736,0.0036,33084,0.0151
"2008-07-01 00:00:00","Quebec, province of origin","Alberta, province of destination",2085,7761614,0.0269,3595875,0.0580
"2008-07-01 00:00:00","Quebec, province of origin","British Columbia, province of destination",1076,7761614,0.0139,4349338,0.0247
"2008-07-01 00:00:00","Quebec, province of origin","Manitoba, province of destination",105,7761614,0.0014,1197767,0.0088
"2008-07-01 00:00:00","Quebec, province of origin","New Brunswick, province of destination",574,7761614,0.0074,746875,0.0769
"2008-07-01 00:00:00","Quebec, province of origin","Newfoundland and Labrador, province of destination",18,7761614,0.0002,511569,0.0035
"2008-07-01 00:00:00","Quebec, province of origin","Northwest Territories, province of destination",27,7761614,0.0003,43385,0.0622
"2008-07-01 00:00:00","Quebec, province of origin","Nova Scotia, province of destination",242,7761614,0.0031,935965,0.0259
"2008-07-01 00:00:00","Quebec, province of origin","Nunavut, province of destination",12,7761614,0.0002,31898,0.0376
"2008-07-01 00:00:00","Quebec, province of origin","Ontario, province of destination",5283,7761614,0.0681,12883824,0.0410
"2008-07-01 00:00:00","Quebec, province of origin","Prince Edward Island, province of destination",27,7761614,0.0003,138736,0.0195
"2008-07-01 00:00:00","Quebec, province of origin","Saskatchewan, province of destination",135,7761614,0.0017,1017368,0.0133
"2008-07-01 00:00:00","Quebec, province of origin","Yukon, province of destination",50,7761614,0.0006,33084,0.1511
"2008-07-01 00:00:00","Saskatchewan, province of origin","Alberta, province of destination",2122,1017368,0.2086,3595875,0.0590
"2008-07-01 00:00:00","Saskatchewan, province of origin","British Columbia, province of destination",851,1017368,0.0836,4349338,0.0196
"2008-07-01 00:00:00","Saskatchewan, province of origin","Manitoba, province of destination",450,1017368,0.0442,1197767,0.0376
"2008-07-01 00:00:00","Saskatchewan, province of origin","New Brunswick, province of destination",55,1017368,0.0054,746875,0.0074
"2008-07-01 00:00:00","Saskatchewan, province of origin","Newfoundland and Labrador, province of destination",34,1017368,0.0033,511569,0.0066
"2008-07-01 00:00:00","Saskatchewan, province of origin","Northwest Territories, province of destination",53,1017368,0.0052,43385,0.1222
"2008-07-01 00:00:00","Saskatchewan, province of origin","Nova Scotia, province of destination",55,1017368,0.0054,935965,0.0059
"2008-07-01 00:00:00","Saskatchewan, province of origin","Nunavut, province of destination",0,1017368,0.0000,31898,0.0000
"2008-07-01 00:00:00","Saskatchewan, province of origin","Ontario, province of destination",662,1017368,0.0651,12883824,0.0051
"2008-07-01 00:00:00","Saskatchewan, province of origin","Prince Edward Island, province of destination",6,1017368,0.0006,138736,0.0043
"2008-07-01 00:00:00","Saskatchewan, province of origin","Quebec, province of destination",93,1017368,0.0091,7761614,0.0012
"2008-07-01 00:00:00","Saskatchewan, province of origin","Yukon, province of destination",18,1017368,0.0018,33084,0.0544
"2008-07-01 00:00:00","Yukon, province of origin","Alberta, province of destination",130,33084,0.3929,3595875,0.0036
"2008-07-01 00:00:00","Yukon, province of origin","British Columbia, province of destination",119,33084,0.3597,4349338,0.0027
"2008-07-01 00:00:00","Yukon, province of origin","Manitoba, province of destination",13,33084,0.0393,1197767,0.0011
"2008-07-01 00:00:00","Yukon, province of origin","New Brunswick, province of destination",16,33084,0.0484,746875,0.0021
"2008-07-01 00:00:00","Yukon, province of origin","Newfoundland and Labrador, province of destination",0,33084,0.0000,511569,0.0000
"2008-07-01 00:00:00","Yukon, province of origin","Northwest Territories, province of destination",9,33084,0.0272,43385,0.0207
"2008-07-01 00:00:00","Yukon, province of origin","Nova Scotia, province of destination",0,33084,0.0000,935965,0.0000
"2008-07-01 00:00:00","Yukon, province of origin","Nunavut, province of destination",0,33084,0.0000,31898,0.0000
"2008-07-01 00:00:00","Yukon, province of origin","Ontario, province of destination",65,33084,0.1965,12883824,0.0005
"2008-07-01 00:00:00","Yukon, province of origin","Prince Edward Island, province of destination",7,33084,0.0212,138736,0.0050
"2008-07-01 00:00:00","Yukon, province of origin","Quebec, province of destination",0,33084,0.0000,7761614,0.0000
"2008-07-01 00:00:00","Yukon, province of origin","Saskatchewan, province of destination",21,33084,0.0635,1017368,0.0021
"2008-10-01 00:00:00","Alberta, province of origin","British Columbia, province of destination",4166,3619319,0.1151,4371128,0.0953
"2008-10-01 00:00:00","Alberta, province of origin","Manitoba, province of destination",815,3619319,0.0225,1199551,0.0679
"2008-10-01 00:00:00","Alberta, province of origin","New Brunswick, province of destination",428,3619319,0.0118,747767,0.0572
"2008-10-01 00:00:00","Alberta, province of origin","Newfoundland and Labrador, province of destination",748,3619319,0.0207,513425,0.1457
"2008-10-01 00:00:00","Alberta, province of origin","Northwest Territories, province of destination",122,3619319,0.0034,43315,0.2817
"2008-10-01 00:00:00","Alberta, province of origin","Nova Scotia, province of destination",650,3619319,0.0180,937108,0.0694
"2008-10-01 00:00:00","Alberta, province of origin","Nunavut, province of destination",9,3619319,0.0002,31970,0.0282
"2008-10-01 00:00:00","Alberta, province of origin","Ontario, province of destination",2090,3619319,0.0577,12927520,0.0162
"2008-10-01 00:00:00","Alberta, province of origin","Prince Edward Island, province of destination",56,3619319,0.0015,139448,0.0402
"2008-10-01 00:00:00","Alberta, province of origin","Quebec, province of destination",362,3619319,0.0100,7786609,0.0046
"2008-10-01 00:00:00","Alberta, province of origin","Saskatchewan, province of destination",1482,3619319,0.0409,1022511,0.1449
"2008-10-01 00:00:00","Alberta, province of origin","Yukon, province of destination",98,3619319,0.0027,33307,0.2942
"2008-10-01 00:00:00","British Columbia, province of origin","Alberta, province of destination",3495,4371128,0.0800,3619319,0.0966
"2008-10-01 00:00:00","British Columbia, province of origin","Manitoba, province of destination",300,4371128,0.0069,1199551,0.0250
"2008-10-01 00:00:00","British Columbia, province of origin","New Brunswick, province of destination",80,4371128,0.0018,747767,0.0107
"2008-10-01 00:00:00","British Columbia, province of origin","Newfoundland and Labrador, province of destination",108,4371128,0.0025,513425,0.0210
"2008-10-01 00:00:00","British Columbia, province of origin","Northwest Territories, province of destination",43,4371128,0.0010,43315,0.0993
"2008-10-01 00:00:00","British Columbia, province of origin","Nova Scotia, province of destination",336,4371128,0.0077,937108,0.0359
"2008-10-01 00:00:00","British Columbia, province of origin","Nunavut, province of destination",0,4371128,0.0000,31970,0.0000
"2008-10-01 00:00:00","British Columbia, province of origin","Ontario, province of destination",1999,4371128,0.0457,12927520,0.0155
"2008-10-01 00:00:00","British Columbia, province of origin","Prince Edward Island, province of destination",23,4371128,0.0005,139448,0.0165
"2008-10-01 00:00:00","British Columbia, province of origin","Quebec, province of destination",400,4371128,0.0092,7786609,0.0051
"2008-10-01 00:00:00","British Columbia, province of origin","Saskatchewan, province of destination",454,4371128,0.0104,1022511,0.0444
"2008-10-01 00:00:00","British Columbia, province of origin","Yukon, province of destination",46,4371128,0.0011,33307,0.1381
"2008-10-01 00:00:00","Manitoba, province of origin","Alberta, province of destination",717,1199551,0.0598,3619319,0.0198
"2008-10-01 00:00:00","Manitoba, province of origin","British Columbia, province of destination",508,1199551,0.0423,4371128,0.0116
"2008-10-01 00:00:00","Manitoba, province of origin","New Brunswick, province of destination",39,1199551,0.0033,747767,0.0052
"2008-10-01 00:00:00","Manitoba, province of origin","Newfoundland and Labrador, province of destination",78,1199551,0.0065,513425,0.0152
"2008-10-01 00:00:00","Manitoba, province of origin","Northwest Territories, province of destination",9,1199551,0.0008,43315,0.0208
"2008-10-01 00:00:00","Manitoba, province of origin","Nova Scotia, province of destination",58,1199551,0.0048,937108,0.0062
"2008-10-01 00:00:00","Manitoba, province of origin","Nunavut, province of destination",8,1199551,0.0007,31970,0.0250
"2008-10-01 00:00:00","Manitoba, province of origin","Ontario, province of destination",710,1199551,0.0592,12927520,0.0055
"2008-10-01 00:00:00","Manitoba, province of origin","Prince Edward Island, province of destination",0,1199551,0.0000,139448,0.0000
"2008-10-01 00:00:00","Manitoba, province of origin","Quebec, province of destination",105,1199551,0.0088,7786609,0.0013
"2008-10-01 00:00:00","Manitoba, province of origin","Saskatchewan, province of destination",382,1199551,0.0318,1022511,0.0374
"2008-10-01 00:00:00","Manitoba, province of origin","Yukon, province of destination",8,1199551,0.0007,33307,0.0240
"2008-10-01 00:00:00","New Brunswick, province of origin","Alberta, province of destination",507,747767,0.0678,3619319,0.0140
"2008-10-01 00:00:00","New Brunswick, province of origin","British Columbia, province of destination",114,747767,0.0152,4371128,0.0026
"2008-10-01 00:00:00","New Brunswick, province of origin","Manitoba, province of destination",32,747767,0.0043,1199551,0.0027
"2008-10-01 00:00:00","New Brunswick, province of origin","Newfoundland and Labrador, province of destination",54,747767,0.0072,513425,0.0105
"2008-10-01 00:00:00","New Brunswick, province of origin","Northwest Territories, province of destination",11,747767,0.0015,43315,0.0254
"2008-10-01 00:00:00","New Brunswick, province of origin","Nova Scotia, province of destination",293,747767,0.0392,937108,0.0313
"2008-10-01 00:00:00","New Brunswick, province of origin","Nunavut, province of destination",0,747767,0.0000,31970,0.0000
"2008-10-01 00:00:00","New Brunswick, province of origin","Ontario, province of destination",392,747767,0.0524,12927520,0.0030
"2008-10-01 00:00:00","New Brunswick, province of origin","Prince Edward Island, province of destination",54,747767,0.0072,139448,0.0387
"2008-10-01 00:00:00","New Brunswick, province of origin","Quebec, province of destination",282,747767,0.0377,7786609,0.0036
"2008-10-01 00:00:00","New Brunswick, province of origin","Saskatchewan, province of destination",22,747767,0.0029,1022511,0.0022
"2008-10-01 00:00:00","New Brunswick, province of origin","Yukon, province of destination",0,747767,0.0000,33307,0.0000
"2008-10-01 00:00:00","Newfoundland and Labrador, province of origin","Alberta, province of destination",844,513425,0.1644,3619319,0.0233
"2008-10-01 00:00:00","Newfoundland and Labrador, province of origin","British Columbia, province of destination",85,513425,0.0166,4371128,0.0019
"2008-10-01 00:00:00","Newfoundland and Labrador, province of origin","Manitoba, province of destination",34,513425,0.0066,1199551,0.0028
"2008-10-01 00:00:00","Newfoundland and Labrador, province of origin","New Brunswick, province of destination",44,513425,0.0086,747767,0.0059
"2008-10-01 00:00:00","Newfoundland and Labrador, province of origin","Northwest Territories, province of destination",6,513425,0.0012,43315,0.0139
"2008-10-01 00:00:00","Newfoundland and Labrador, province of origin","Nova Scotia, province of destination",242,513425,0.0471,937108,0.0258
"2008-10-01 00:00:00","Newfoundland and Labrador, province of origin","Nunavut, province of destination",0,513425,0.0000,31970,0.0000
"2008-10-01 00:00:00","Newfoundland and Labrador, province of origin","Ontario, province of destination",340,513425,0.0662,12927520,0.0026
"2008-10-01 00:00:00","Newfoundland and Labrador, province of origin","Prince Edward Island, province of destination",8,513425,0.0016,139448,0.0057
"2008-10-01 00:00:00","Newfoundland and Labrador, province of origin","Quebec, province of destination",43,513425,0.0084,7786609,0.0006
"2008-10-01 00:00:00","Newfoundland and Labrador, province of origin","Saskatchewan, province of destination",24,513425,0.0047,1022511,0.0023
"2008-10-01 00:00:00","Newfoundland and Labrador, province of origin","Yukon, province of destination",0,513425,0.0000,33307,0.0000
"2008-10-01 00:00:00","Northwest Territories, province of origin","Alberta, province of destination",209,43315,0.4825,3619319,0.0058
"2008-10-01 00:00:00","Northwest Territories, province of origin","British Columbia, province of destination",63,43315,0.1454,4371128,0.0014
"2008-10-01 00:00:00","Northwest Territories, province of origin","Manitoba, province of destination",31,43315,0.0716,1199551,0.0026
"2008-10-01 00:00:00","Northwest Territories, province of origin","New Brunswick, province of destination",17,43315,0.0392,747767,0.0023
"2008-10-01 00:00:00","Northwest Territories, province of origin","Newfoundland and Labrador, province of destination",33,43315,0.0762,513425,0.0064
"2008-10-01 00:00:00","Northwest Territories, province of origin","Nova Scotia, province of destination",63,43315,0.1454,937108,0.0067
"2008-10-01 00:00:00","Northwest Territories, province of origin","Nunavut, province of destination",31,43315,0.0716,31970,0.0970
"2008-10-01 00:00:00","Northwest Territories, province of origin","Ontario, province of destination",60,43315,0.1385,12927520,0.0005
"2008-10-01 00:00:00","Northwest Territories, province of origin","Prince Edward Island, province of destination",6,43315,0.0139,139448,0.0043
"2008-10-01 00:00:00","Northwest Territories, province of origin","Quebec, province of destination",58,43315,0.1339,7786609,0.0007
"2008-10-01 00:00:00","Northwest Territories, province of origin","Saskatchewan, province of destination",61,43315,0.1408,1022511,0.0060
"2008-10-01 00:00:00","Northwest Territories, province of origin","Yukon, province of destination",0,43315,0.0000,33307,0.0000
"2008-10-01 00:00:00","Nova Scotia, province of origin","Alberta, province of destination",870,937108,0.0928,3619319,0.0240
"2008-10-01 00:00:00","Nova Scotia, province of origin","British Columbia, province of destination",355,937108,0.0379,4371128,0.0081
"2008-10-01 00:00:00","Nova Scotia, province of origin","Manitoba, province of destination",40,937108,0.0043,1199551,0.0033
"2008-10-01 00:00:00","Nova Scotia, province of origin","New Brunswick, province of destination",373,937108,0.0398,747767,0.0499
"2008-10-01 00:00:00","Nova Scotia, province of origin","Newfoundland and Labrador, province of destination",178,937108,0.0190,513425,0.0347
"2008-10-01 00:00:00","Nova Scotia, province of origin","Northwest Territories, province of destination",69,937108,0.0074,43315,0.1593
"2008-10-01 00:00:00","Nova Scotia, province of origin","Nunavut, province of destination",6,937108,0.0006,31970,0.0188
"2008-10-01 00:00:00","Nova Scotia, province of origin","Ontario, province of destination",749,937108,0.0799,12927520,0.0058
"2008-10-01 00:00:00","Nova Scotia, province of origin","Prince Edward Island, province of destination",76,937108,0.0081,139448,0.0545
"2008-10-01 00:00:00","Nova Scotia, province of origin","Quebec, province of destination",104,937108,0.0111,7786609,0.0013
"2008-10-01 00:00:00","Nova Scotia, province of origin","Saskatchewan, province of destination",28,937108,0.0030,1022511,0.0027
"2008-10-01 00:00:00","Nova Scotia, province of origin","Yukon, province of destination",23,937108,0.0025,33307,0.0691
"2008-10-01 00:00:00","Nunavut, province of origin","Alberta, province of destination",35,31970,0.1095,3619319,0.0010
"2008-10-01 00:00:00","Nunavut, province of origin","British Columbia, province of destination",25,31970,0.0782,4371128,0.0006
