CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,TNR_SF,TNR_LF,DATA_QUALITY_FLAG,CHARACTERISTIC_ID,CHARACTERISTIC_NAME,CHARACTERISTIC_NOTE,C1_COUNT_TOTAL,SYMBOL,C2_COUNT_MEN+,SYMBOL,C3_COUNT_WOMEN+,SYMBOL,C10_RATE_TOTAL,SYMBOL,C11_RATE_MEN+,SYMBOL,C12_RATE_WOMEN+,SYMBOL
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1591,    Turkey,,3095,,1690,,1410,,0.2,,0.3,,0.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1592,    China,90,217970,,94905,,123065,,15.3,,14.3,,16.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1593,    Hong Kong,91,78855,,36815,,42035,,5.5,,5.5,,5.5,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1594,"    Korea, South",92,47520,,21345,,26180,,3.3,,3.2,,3.4,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1595,    Taiwan,,40445,,18100,,22340,,2.8,,2.7,,2.9,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1596,    Philippines,,131645,,54350,,77300,,9.2,,8.2,,10.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1597,    Viet Nam,,32390,,14475,,17915,,2.3,,2.2,,2.4,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1598,    Bangladesh,,3035,,1520,,1520,,0.2,,0.2,,0.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1599,    India,,197115,,96630,,100480,,13.8,,14.5,,13.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1600,    Pakistan,,13345,,6910,,6430,,0.9,,1,,0.8,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1601,    Sri Lanka,,5375,,2595,,2775,,0.4,,0.4,,0.4,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1602,    Other places of birth in Asia,,66580,,28320,,38260,,4.7,,4.3,,5,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1603,  Oceania and other places of birth,93,33225,,16430,,16800,,2.3,,2.5,,2.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1604,Total - Place of birth for the recent immigrant population in private households - 25% sample data,94,197420,,94095,,103330,,100,,100,,100,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1605,  Americas,,22835,,10990,,11850,,11.6,,11.7,,11.5,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1606,    Brazil,,5130,,2430,,2695,,2.6,,2.6,,2.6,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1607,    Colombia,,1075,,495,,580,,0.5,,0.5,,0.6,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1608,    Haiti,,35,,25,,15,,0,,0,,0,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1609,    Jamaica,,1005,,515,,490,,0.5,,0.5,,0.5,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1610,    Mexico,,3045,,1450,,1595,,1.5,,1.5,,1.5,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1611,    United States of America,,8760,,4325,,4430,,4.4,,4.6,,4.3,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1612,    Venezuela,95,530,,205,,330,,0.3,,0.2,,0.3,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1613,    Other places of birth in Americas,,3265,,1545,,1720,,1.7,,1.6,,1.7,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1614,  Europe,,25290,,13375,,11920,,12.8,,14.2,,11.5,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1615,    France,,1730,,935,,795,,0.9,,1,,0.8,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1616,    Germany,,1380,,680,,705,,0.7,,0.7,,0.7,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1617,    Ireland,96,2420,,1485,,935,,1.2,,1.6,,0.9,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1618,    Italy,,995,,555,,445,,0.5,,0.6,,0.4,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1619,    Russian Federation,,2075,,835,,1235,,1.1,,0.9,,1.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1620,    Ukraine,,1935,,885,,1045,,1,,0.9,,1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1621,    United Kingdom,87,7675,,4510,,3165,,3.9,,4.8,,3.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1622,    Other places of birth in Europe,,7090,,3490,,3605,,3.6,,3.7,,3.5,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1623,  Africa,,10465,,5545,,4915,,5.3,,5.9,,4.8,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1624,    Algeria,,65,,40,,20,,0,,0,,0,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1625,    Burundi,,110,,35,,75,,0.1,,0,,0.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1626,    Cameroon,,120,,70,,50,,0.1,,0.1,,0,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1627,"    Congo, Democratic Republic of the",,340,,205,,140,,0.2,,0.2,,0.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1628,    Cote d'Ivoire,,40,,25,,10,,0,,0,,0,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1629,    Egypt,,610,,350,,255,,0.3,,0.4,,0.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1630,    Eritrea,,1515,,935,,585,,0.8,,1,,0.6,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1631,    Ethiopia,,620,,340,,275,,0.3,,0.4,,0.3,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1632,    Morocco,,275,,115,,160,,0.1,,0.1,,0.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1633,    Nigeria,,1770,,925,,845,,0.9,,1,,0.8,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1634,    Somalia,,255,,130,,125,,0.1,,0.1,,0.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1635,"    South Africa, Republic of",,1965,,945,,1015,,1,,1,,1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1636,    Sudan,97,235,,115,,120,,0.1,,0.1,,0.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1637,    Tunisia,,115,,60,,55,,0.1,,0.1,,0.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1638,    Other places of birth in Africa,,2420,,1245,,1180,,1.2,,1.3,,1.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1639,  Asia,,134395,,61590,,72805,,68.1,,65.5,,70.5,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1640,    Afghanistan,,1325,,700,,625,,0.7,,0.7,,0.6,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1641,    Bangladesh,,655,,340,,315,,0.3,,0.4,,0.3,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1642,    China,90,31450,,13060,,18390,,15.9,,13.9,,17.8,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1643,    Hong Kong,91,2515,,1125,,1390,,1.3,,1.2,,1.3,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1644,    India,,39390,,20140,,19245,,20,,21.4,,18.6,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1645,    Iran,88,5850,,2865,,2980,,3,,3,,2.9,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1646,    Iraq,,1545,,840,,705,,0.8,,0.9,,0.7,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1647,    Israel,,605,,365,,240,,0.3,,0.4,,0.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1648,    Japan,,2090,,500,,1590,,1.1,,0.5,,1.5,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1649,    Jordan,,395,,200,,195,,0.2,,0.2,,0.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1650,"    Korea, South",92,7220,,2935,,4280,,3.7,,3.1,,4.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1651,    Lebanon,,395,,175,,215,,0.2,,0.2,,0.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1652,    Nepal,,405,,195,,205,,0.2,,0.2,,0.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1653,    Pakistan,,2390,,1300,,1090,,1.2,,1.4,,1.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1654,    Philippines,,21220,,9170,,12055,,10.7,,9.7,,11.7,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1655,    Saudi Arabia,,565,,340,,230,,0.3,,0.4,,0.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1656,    Sri Lanka,,710,,330,,380,,0.4,,0.4,,0.4,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1657,    Syria,89,4955,,2635,,2320,,2.5,,2.8,,2.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1658,    Turkey,,1025,,615,,410,,0.5,,0.7,,0.4,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1659,    United Arab Emirates,,620,,305,,320,,0.3,,0.3,,0.3,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1660,    Viet Nam,,2845,,995,,1850,,1.4,,1.1,,1.8,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1661,    Other places of birth in Asia,,6215,,2450,,3770,,3.1,,2.6,,3.6,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1662,  Oceania and other,93,4440,,2600,,1840,,2.2,,2.8,,1.8,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1663,    Australia,,3280,,1965,,1315,,1.7,,2.1,,1.3,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1664,    Other places of birth,98,1160,,630,,530,,0.6,,0.7,,0.5,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1545,  Americas,,775,,370,,405,,14.4,,14.5,,14.3,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1546,    Brazil,,10,,0,,0,,0.2,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1547,    Colombia,,15,,0,,15,,0.3,,0,,0.5,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1548,    El Salvador,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1549,    Guyana,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1550,    Haiti,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1551,    Jamaica,,40,,15,,25,,0.7,,0.6,,0.9,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1552,    Mexico,,65,,35,,30,,1.2,,1.4,,1.1,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1553,    Peru,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1554,    Trinidad and Tobago,,10,,0,,0,,0.2,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1555,    United States of America,,530,,275,,255,,9.8,,10.8,,9,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1556,    Other places of birth in Americas,,100,,40,,60,,1.9,,1.6,,2.1,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1557,  Europe,,1890,,955,,935,,35.1,,37.5,,33,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1558,    Bosnia and Herzegovina,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1559,    Croatia,,20,,15,,0,,0.4,,0.6,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1560,    France,,175,,90,,85,,3.2,,3.5,,3,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1561,    Germany,,475,,225,,245,,8.8,,8.8,,8.6,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1562,    Greece,,10,,10,,0,,0.2,,0.4,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1563,    Hungary,,25,,15,,10,,0.5,,0.6,,0.4,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1564,    Italy,,10,,10,,0,,0.2,,0.4,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1565,    Netherlands,,100,,55,,45,,1.9,,2.2,,1.6,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1566,    Poland,,35,,20,,15,,0.6,,0.8,,0.5,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1567,    Portugal,,10,,10,,0,,0.2,,0.4,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1568,    Romania,,30,,10,,20,,0.6,,0.4,,0.7,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1569,    Russian Federation,,40,,20,,15,,0.7,,0.8,,0.5,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1570,    Serbia,86,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1571,    Ukraine,,20,,10,,10,,0.4,,0.4,,0.4,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1572,    United Kingdom,87,525,,225,,295,,9.7,,8.8,,10.4,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1573,    Other places of birth in Europe,,430,,235,,190,,8,,9.2,,6.7,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1574,  Africa,,200,,105,,95,,3.7,,4.1,,3.4,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1575,    Algeria,,0,,10,,0,,0,,0.4,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1576,"    Congo, Democratic Republic of the",,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1577,    Egypt,,10,,0,,0,,0.2,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1578,    Eritrea,,10,,0,,0,,0.2,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1579,    Ethiopia,,15,,0,,10,,0.3,,0,,0.4,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1580,    Morocco,,10,,10,,0,,0.2,,0.4,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1581,    Nigeria,,30,,20,,0,,0.6,,0.8,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1582,    Somalia,,15,,10,,10,,0.3,,0.4,,0.4,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1583,"    South Africa, Republic of",,15,,0,,15,,0.3,,0,,0.5,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1584,    Other places of birth in Africa,,100,,55,,50,,1.9,,2.2,,1.8,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1585,  Asia,,2380,,1050,,1330,,44.2,,41.3,,46.9,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1586,    Afghanistan,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1587,    Iran,88,10,,0,,0,,0.2,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1588,    Iraq,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1589,    Lebanon,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1590,    Syria,89,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1591,    Turkey,,15,,10,,0,,0.3,,0.4,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1592,    China,90,230,,85,,150,,4.3,,3.3,,5.3,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1593,    Hong Kong,91,30,,0,,20,,0.6,,0,,0.7,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1594,"    Korea, South",92,65,,15,,55,,1.2,,0.6,,1.9,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1595,    Taiwan,,15,,10,,10,,0.3,,0.4,,0.4,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1596,    Philippines,,1405,,610,,795,,26.1,,24,,28,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1597,    Viet Nam,,40,,0,,35,,0.7,,0,,1.2,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1598,    Bangladesh,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1599,    India,,360,,205,,155,,6.7,,8.1,,5.5,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1600,    Pakistan,,55,,40,,20,,1,,1.6,,0.7,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1601,    Sri Lanka,,15,,10,,10,,0.3,,0.4,,0.4,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1602,    Other places of birth in Asia,,125,,50,,75,,2.3,,2,,2.6,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1603,  Oceania and other places of birth,93,140,,65,,75,,2.6,,2.6,,2.6,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1604,Total - Place of birth for the recent immigrant population in private households - 25% sample data,94,1125,,570,,555,,100,,100,,100,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1605,  Americas,,140,,70,,70,,12.4,,12.3,,12.6,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1606,    Brazil,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1607,    Colombia,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1608,    Haiti,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1609,    Jamaica,,15,,0,,10,,1.3,,0,,1.8,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1610,    Mexico,,40,,20,,20,,3.6,,3.5,,3.6,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1611,    United States of America,,40,,20,,25,,3.6,,3.5,,4.5,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1612,    Venezuela,95,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1613,    Other places of birth in Americas,,35,,15,,15,,3.1,,2.6,,2.7,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1614,  Europe,,260,,140,,115,,23.1,,24.6,,20.7,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1615,    France,,40,,30,,15,,3.6,,5.3,,2.7,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1616,    Germany,,75,,30,,45,,6.7,,5.3,,8.1,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1617,    Ireland,96,0,,10,,0,,0,,1.8,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1618,    Italy,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1619,    Russian Federation,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1620,    Ukraine,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1621,    United Kingdom,87,55,,25,,25,,4.9,,4.4,,4.5,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1622,    Other places of birth in Europe,,80,,50,,30,,7.1,,8.8,,5.4,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1623,  Africa,,60,,40,,20,,5.3,,7,,3.6,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1624,    Algeria,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1625,    Burundi,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1626,    Cameroon,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1627,"    Congo, Democratic Republic of the",,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1628,    Cote d'Ivoire,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1629,    Egypt,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1630,    Eritrea,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1631,    Ethiopia,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1632,    Morocco,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1633,    Nigeria,,15,,15,,0,,1.3,,2.6,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1634,    Somalia,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1635,"    South Africa, Republic of",,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1636,    Sudan,97,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1637,    Tunisia,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1638,    Other places of birth in Africa,,20,,10,,0,,1.8,,1.8,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1639,  Asia,,630,,300,,325,,56,,52.6,,58.6,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1640,    Afghanistan,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1641,    Bangladesh,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1642,    China,90,30,,10,,20,,2.7,,1.8,,3.6,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1643,    Hong Kong,91,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1644,    India,,260,,155,,100,,23.1,,27.2,,18,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1645,    Iran,88,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1646,    Iraq,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1647,    Israel,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1648,    Japan,,40,,15,,20,,3.6,,2.6,,3.6,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1649,    Jordan,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1650,"    Korea, South",92,25,,10,,20,,2.2,,1.8,,3.6,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1651,    Lebanon,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1652,    Nepal,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1653,    Pakistan,,25,,15,,10,,2.2,,2.6,,1.8,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1654,    Philippines,,230,,95,,140,,20.4,,16.7,,25.2,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1655,    Saudi Arabia,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1656,    Sri Lanka,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1657,    Syria,89,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1658,    Turkey,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1659,    United Arab Emirates,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1660,    Viet Nam,,0,,0,,0,,0,,0,,0,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1661,    Other places of birth in Asia,,15,,0,,15,,1.3,,0,,2.7,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1662,  Oceania and other,93,35,,20,,20,,3.1,,3.5,,3.6,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1663,    Australia,,25,,10,,20,,2.2,,1.8,,3.6,
2021,2021A000260,60,Territory,Yukon,4.3,10.5,10,1664,    Other places of birth,98,10,,10,,0,,0.9,,1.8,,0,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1545,  Americas,,375,,165,,215,,9,,8,,10.3,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1546,    Brazil,,10,,0,,10,,0.2,,0,,0.5,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1547,    Colombia,,15,,0,,15,,0.4,,0,,0.7,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1548,    El Salvador,,15,,0,,10,,0.4,,0,,0.5,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1549,    Guyana,,10,,10,,10,,0.2,,0.5,,0.5,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1550,    Haiti,,0,,0,,0,,0,,0,,0,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1551,    Jamaica,,55,,25,,35,,1.3,,1.2,,1.7,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1552,    Mexico,,25,,0,,15,,0.6,,0,,0.7,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1553,    Peru,,0,,0,,0,,0,,0,,0,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1554,    Trinidad and Tobago,,0,,0,,0,,0,,0,,0,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1555,    United States of America,,175,,80,,100,,4.2,,3.9,,4.8,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1556,    Other places of birth in Americas,,60,,35,,25,,1.4,,1.7,,1.2,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1557,  Europe,,745,,420,,320,,18,,20.4,,15.3,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1558,    Bosnia and Herzegovina,,10,,0,,0,,0.2,,0,,0,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1559,    Croatia,,0,,0,,0,,0,,0,,0,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1560,    France,,50,,25,,25,,1.2,,1.2,,1.2,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1561,    Germany,,115,,65,,50,,2.8,,3.2,,2.4,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1562,    Greece,,10,,10,,0,,0.2,,0.5,,0,
2021,2021A000261,61,Territory,Northwest Territories,8.2,10.8,10,1563,    Hungary,,25,,15,,0,,0.6,,0.7,,0,
